freq,unit,sector,cofog99,na_item,geo,valor,estado,anyo
A,MIO_EUR,S13,GF1007,TE,ES,4079.0,,2018
A,MIO_EUR,S13,GF1007,TE,ES,4542.0,,2019
A,MIO_EUR,S13,GF1007,TE,ES,5760.0,,2020
A,MIO_EUR,S13,GF1007,TE,ES,7088.0,,2021
A,MIO_EUR,S13,GF1007,TE,ES,9284.0,,2022
A,MIO_EUR,S13,GF1007,TE,ES,10224.0,,2023
A,MIO_EUR,S13,GF1007,TE,ES,10878.0,p,2024
A,MIO_EUR,S13,GF1007,TE,EU27_2020,112157.9,,2018
A,MIO_EUR,S13,GF1007,TE,EU27_2020,119472.4,,2019
A,MIO_EUR,S13,GF1007,TE,EU27_2020,137623.9,,2020
A,MIO_EUR,S13,GF1007,TE,EU27_2020,144845.7,,2021
A,MIO_EUR,S13,GF1007,TE,EU27_2020,192200.4,,2022
A,MIO_EUR,S13,GF1007,TE,EU27_2020,166210.9,,2023
A,MIO_EUR,S13,GF1007,TE,EU27_2020,161436.2,,2024
A,MIO_EUR,S13,GF1007,TE,FR,25149.3,,2018
A,MIO_EUR,S13,GF1007,TE,FR,30057.5,,2019
A,MIO_EUR,S13,GF1007,TE,FR,35243.4,,2020
A,MIO_EUR,S13,GF1007,TE,FR,36742.4,,2021
A,MIO_EUR,S13,GF1007,TE,FR,36055.5,,2022
A,MIO_EUR,S13,GF1007,TE,FR,37164.6,p,2023
A,MIO_EUR,S13,GF1007,TE,FR,36460.8,p,2024
A,MIO_EUR,S13,GF1007,TE,IT,15344.0,,2018
A,MIO_EUR,S13,GF1007,TE,IT,17704.0,,2019
A,MIO_EUR,S13,GF1007,TE,IT,23690.0,,2020
A,MIO_EUR,S13,GF1007,TE,IT,28721.0,,2021
A,MIO_EUR,S13,GF1007,TE,IT,28467.0,,2022
A,MIO_EUR,S13,GF1007,TE,IT,19702.0,,2023
A,MIO_EUR,S13,GF1007,TE,IT,14982.0,,2024
A,MIO_EUR,S13,GF1007,TE,PT,512.9,,2018
A,MIO_EUR,S13,GF1007,TE,PT,524.4,,2019
A,MIO_EUR,S13,GF1007,TE,PT,585.4,,2020
A,MIO_EUR,S13,GF1007,TE,PT,649.8,,2021
A,MIO_EUR,S13,GF1007,TE,PT,777.7,,2022
A,MIO_EUR,S13,GF1007,TE,PT,1295.0,,2023
A,MIO_EUR,S13,GF1007,TE,PT,1475.9,p,2024
A,MIO_EUR,S13,GF1008,TE,DE,119.0,,2018
A,MIO_EUR,S13,GF1008,TE,DE,123.0,,2019
A,MIO_EUR,S13,GF1008,TE,DE,126.0,,2020
