Comunidades autónomas;Tipología penal;periodo;Total
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2020;6.235
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2019;8.030
MADRID (COMUNIDAD DE);5.4.-Sustracción de vehículos;2018;8.620
MADRID (COMUNIDAD DE);5.5.-Estafas;2024;85.927
MADRID (COMUNIDAD DE);5.5.-Estafas;2023;90.148
MADRID (COMUNIDAD DE);5.5.-Estafas;2022;80.979
MADRID (COMUNIDAD DE);5.5.-Estafas;2021;66.395
MADRID (COMUNIDAD DE);5.5.-Estafas;2020;64.133
MADRID (COMUNIDAD DE);5.5.-Estafas;2019;62.020
MADRID (COMUNIDAD DE);5.5.-Estafas;2018;51.869
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2024;65.361
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2023;71.534
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2022;57.794
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2021;46.978
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2020;44.139
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2019;32.841
MADRID (COMUNIDAD DE);5.5.1.-Estafas informáticas;2018;16.509
MADRID (COMUNIDAD DE);5.6.-Daños;2024;33.695
MADRID (COMUNIDAD DE);5.6.-Daños;2023;34.276
MADRID (COMUNIDAD DE);5.6.-Daños;2022;35.696
MADRID (COMUNIDAD DE);5.6.-Daños;2021;34.336
MADRID (COMUNIDAD DE);5.6.-Daños;2020;31.429
MADRID (COMUNIDAD DE);5.6.-Daños;2019;42.315
MADRID (COMUNIDAD DE);5.6.-Daños;2018;40.852
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2024;225
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2023;119
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2022;183
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2021;93
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2020;76
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2019;202
MADRID (COMUNIDAD DE);5.7.-Contra la propiedad intelectual/industrial;2018;234
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2024;111
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2023;81
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2022;73
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2021;47
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2020;42
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2019;35
MADRID (COMUNIDAD DE);5.8.-Blanqueo de capitales;2018;32
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2024;10.398
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2023;10.222
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2022;9.255
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2021;7.543
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2020;6.744
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2019;8.302
MADRID (COMUNIDAD DE);5.9.-Otros contra el patrimonio;2018;8.090
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2024;9.846
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2023;8.997
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2022;8.640
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2021;7.463
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2020;6.933
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2019;7.696
MADRID (COMUNIDAD DE);6. SEGURIDAD COLECTIVA;2018;6.607
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2024;3.845
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2023;3.389
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2022;2.984
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2021;2.502
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2020;2.470
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2019;2.577
MADRID (COMUNIDAD DE);6.1.-Tráfico de drogas;2018;1.955
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2024;5.575
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2023;5.381
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2022;5.425
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2021;4.759
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2020;4.270
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2019;4.873
MADRID (COMUNIDAD DE);6.2.-Contra la seguridad vial;2018;4.278
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2024;426
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2023;227
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2022;231
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2021;202
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2020;193
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2019;246
MADRID (COMUNIDAD DE);6.3.-Otros contra la seguridad colectiva;2018;374
MADRID (COMUNIDAD DE);7. FALSEDADES;2024;9.903
MADRID (COMUNIDAD DE);7. FALSEDADES;2023;9.589
MADRID (COMUNIDAD DE);7. FALSEDADES;2022;8.149
MADRID (COMUNIDAD DE);7. FALSEDADES;2021;6.857
MADRID (COMUNIDAD DE);7. FALSEDADES;2020;4.584
MADRID (COMUNIDAD DE);7. FALSEDADES;2019;4.042
MADRID (COMUNIDAD DE);7. FALSEDADES;2018;3.445
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2024;51
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2023;42
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2022;59
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2021;60
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2020;35
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2019;55
MADRID (COMUNIDAD DE);8. ADMÓN. PÚBLICA;2018;87
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2024;5.819
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2023;5.631
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2022;5.377
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2021;5.006
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2020;4.481
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2019;4.671
MADRID (COMUNIDAD DE);9. ADMÓN. JUSTICIA;2018;4.464
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2024;5.702
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2023;5.706
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2022;5.479
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2021;5.747
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2020;5.673
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2019;4.428
MADRID (COMUNIDAD DE);10. ORDEN PÚBLICO;2018;3.754
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2024;45
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2023;35
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2022;11
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2021;22
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2020;9
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2019;24
MADRID (COMUNIDAD DE);11. LEGISLACIÓN ESPECIAL;2018;10
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2024;1.099
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2023;1.072
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2022;983
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2021;848
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2020;871
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2019;1.004
MADRID (COMUNIDAD DE);12. OTRAS INFRACCIONES PENALES;2018;1.012
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2024;399.088
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2023;411.782
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2022;401.924
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2021;345.987
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2020;310.194
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2019;407.736
MADRID (COMUNIDAD DE);TOTAL INFRACCIONES PENALES;2018;389.914
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2024;8.773
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2023;8.520
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2022;7.590
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2021;6.658
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2020;5.597
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2019;6.237
MURCIA (REGIÓN DE);1. CONTRA LAS PERSONAS;2018;6.010
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2024;83
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2023;80
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2022;59
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2021;60
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2020;51
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2019;39
MURCIA (REGIÓN DE);1.1.-Homicidios dolosos/asesinatos;2018;36
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2024;14
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2023;15
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2022;8
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2021;14
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2020;10
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2019;13
MURCIA (REGIÓN DE);1.1.1.-Homicidios dolosos/asesinatos consumados;2018;11
MURCIA (REGIÓN DE);1.2.-Lesiones;2024;4.729
MURCIA (REGIÓN DE);1.2.-Lesiones;2023;4.325
MURCIA (REGIÓN DE);1.2.-Lesiones;2022;4.129
MURCIA (REGIÓN DE);1.2.-Lesiones;2021;3.484
MURCIA (REGIÓN DE);1.2.-Lesiones;2020;2.966
MURCIA (REGIÓN DE);1.2.-Lesiones;2019;3.449
MURCIA (REGIÓN DE);1.2.-Lesiones;2018;3.333
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2024;3.756
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2023;3.957
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2022;3.290
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2021;3.030
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2020;2.504
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2019;2.678
MURCIA (REGIÓN DE);1.3.-Malos tratos ámbito familiar;2018;2.580
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2024;205
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2023;158
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2022;112
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2021;84
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2020;76
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2019;71
MURCIA (REGIÓN DE);1.4.-Otros contra las personas;2018;61
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2024;5.811
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2023;5.396
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2022;4.748
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2021;4.415
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2020;4.019
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2019;3.741
MURCIA (REGIÓN DE);2. CONTRA LA LIBERTAD;2018;3.414
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2024;330
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2023;388
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2022;352
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2021;354
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2020;378
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2019;364
MURCIA (REGIÓN DE);2.1.-Malos tratos habituales en el ámbito familiar;2018;337
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2024;5.481
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2023;5.008
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2022;4.396
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2021;4.061
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2020;3.641
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2019;3.377
MURCIA (REGIÓN DE);2.2.-Otros contra la libertad;2018;3.077
MURCIA (REGIÓN DE);3. LIBERTAD SEXUAL;2024;890
MURCIA (REGIÓN DE);3. LIBERTAD SEXUAL;2023;721
MURCIA (REGIÓN DE);3. LIBERTAD SEXUAL;2022;620
MURCIA (REGIÓN DE);3. LIBERTAD SEXUAL;2021;613
MURCIA (REGIÓN DE);3. LIBERTAD SEXUAL;2020;505
MURCIA (REGIÓN DE);3. LIBERTAD SEXUAL;2019;535
MURCIA (REGIÓN DE);3. LIBERTAD SEXUAL;2018;478
MURCIA (REGIÓN DE);3.1.-Agresión sexual;2024;553
MURCIA (REGIÓN DE);3.1.-Agresión sexual;2023;472
MURCIA (REGIÓN DE);3.1.-Agresión sexual;2022;436
MURCIA (REGIÓN DE);3.1.-Agresión sexual;2021;395
MURCIA (REGIÓN DE);3.1.-Agresión sexual;2020;296
MURCIA (REGIÓN DE);3.1.-Agresión sexual;2019;341
MURCIA (REGIÓN DE);3.1.-Agresión sexual;2018;312
MURCIA (REGIÓN DE);3.2.-Agresión sexual con penetración;2024;139
MURCIA (REGIÓN DE);3.2.-Agresión sexual con penetración;2023;110
MURCIA (REGIÓN DE);3.2.-Agresión sexual con penetración;2022;93
MURCIA (REGIÓN DE);3.2.-Agresión sexual con penetración;2021;110
MURCIA (REGIÓN DE);3.2.-Agresión sexual con penetración;2020;94
MURCIA (REGIÓN DE);3.2.-Agresión sexual con penetración;2019;73
MURCIA (REGIÓN DE);3.2.-Agresión sexual con penetración;2018;68
MURCIA (REGIÓN DE);3.3.-Corrupción de menores o incapacitados;2024;90
MURCIA (REGIÓN DE);3.3.-Corrupción de menores o incapacitados;2023;22
MURCIA (REGIÓN DE);3.3.-Corrupción de menores o incapacitados;2022;7
MURCIA (REGIÓN DE);3.3.-Corrupción de menores o incapacitados;2021;16
MURCIA (REGIÓN DE);3.3.-Corrupción de menores o incapacitados;2020;14
MURCIA (REGIÓN DE);3.3.-Corrupción de menores o incapacitados;2019;18
MURCIA (REGIÓN DE);3.3.-Corrupción de menores o incapacitados;2018;15
MURCIA (REGIÓN DE);3.4.-Pornografía de menores;2024;28
MURCIA (REGIÓN DE);3.4.-Pornografía de menores;2023;33
MURCIA (REGIÓN DE);3.4.-Pornografía de menores;2022;20
MURCIA (REGIÓN DE);3.4.-Pornografía de menores;2021;27
MURCIA (REGIÓN DE);3.4.-Pornografía de menores;2020;32
MURCIA (REGIÓN DE);3.4.-Pornografía de menores;2019;27
MURCIA (REGIÓN DE);3.4.-Pornografía de menores;2018;14
MURCIA (REGIÓN DE);3.5.-Otros contra la libertad sexual;2024;80
MURCIA (REGIÓN DE);3.5.-Otros contra la libertad sexual;2023;84
MURCIA (REGIÓN DE);3.5.-Otros contra la libertad sexual;2022;64
MURCIA (REGIÓN DE);3.5.-Otros contra la libertad sexual;2021;65
MURCIA (REGIÓN DE);3.5.-Otros contra la libertad sexual;2020;69
MURCIA (REGIÓN DE);3.5.-Otros contra la libertad sexual;2019;76
MURCIA (REGIÓN DE);3.5.-Otros contra la libertad sexual;2018;69
MURCIA (REGIÓN DE);4. RELACIONES FAMILIARES;2024;654
MURCIA (REGIÓN DE);4. RELACIONES FAMILIARES;2023;660
MURCIA (REGIÓN DE);4. RELACIONES FAMILIARES;2022;592
MURCIA (REGIÓN DE);4. RELACIONES FAMILIARES;2021;615
MURCIA (REGIÓN DE);4. RELACIONES FAMILIARES;2020;534
MURCIA (REGIÓN DE);4. RELACIONES FAMILIARES;2019;552
MURCIA (REGIÓN DE);4. RELACIONES FAMILIARES;2018;588
MURCIA (REGIÓN DE);5. PATRIMONIO;2024;51.417
MURCIA (REGIÓN DE);5. PATRIMONIO;2023;52.383
MURCIA (REGIÓN DE);5. PATRIMONIO;2022;49.030
MURCIA (REGIÓN DE);5. PATRIMONIO;2021;40.153
MURCIA (REGIÓN DE);5. PATRIMONIO;2020;35.539
MURCIA (REGIÓN DE);5. PATRIMONIO;2019;41.700
MURCIA (REGIÓN DE);5. PATRIMONIO;2018;40.812
MURCIA (REGIÓN DE);5.1.-Hurtos;2024;16.201
MURCIA (REGIÓN DE);5.1.-Hurtos;2023;16.564
MURCIA (REGIÓN DE);5.1.-Hurtos;2022;15.475
MURCIA (REGIÓN DE);5.1.-Hurtos;2021;11.925
MURCIA (REGIÓN DE);5.1.-Hurtos;2020;9.925
MURCIA (REGIÓN DE);5.1.-Hurtos;2019;15.138
MURCIA (REGIÓN DE);5.1.-Hurtos;2018;14.888
MURCIA (REGIÓN DE);5.2.-Robos con fuerza en las cosas;2024;9.862
MURCIA (REGIÓN DE);5.2.-Robos con fuerza en las cosas;2023;10.318
MURCIA (REGIÓN DE);5.2.-Robos con fuerza en las cosas;2022;10.214
MURCIA (REGIÓN DE);5.2.-Robos con fuerza en las cosas;2021;9.127
MURCIA (REGIÓN DE);5.2.-Robos con fuerza en las cosas;2020;8.287
MURCIA (REGIÓN DE);5.2.-Robos con fuerza en las cosas;2019;10.780
MURCIA (REGIÓN DE);5.2.-Robos con fuerza en las cosas;2018;11.206
MURCIA (REGIÓN DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;3.150
MURCIA (REGIÓN DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;3.248
MURCIA (REGIÓN DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;2.922
MURCIA (REGIÓN DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;2.940
MURCIA (REGIÓN DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;2.352
MURCIA (REGIÓN DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;2.902
MURCIA (REGIÓN DE);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;2.805
MURCIA (REGIÓN DE);5.2.2.-Robos con fuerza en viviendas;2024;3.949
MURCIA (REGIÓN DE);5.2.2.-Robos con fuerza en viviendas;2023;3.909
MURCIA (REGIÓN DE);5.2.2.-Robos con fuerza en viviendas;2022;4.001
MURCIA (REGIÓN DE);5.2.2.-Robos con fuerza en viviendas;2021;3.793
MURCIA (REGIÓN DE);5.2.2.-Robos con fuerza en viviendas;2020;3.796
MURCIA (REGIÓN DE);5.2.2.-Robos con fuerza en viviendas;2019;5.017
MURCIA (REGIÓN DE);5.2.2.-Robos con fuerza en viviendas;2018;5.662
MURCIA (REGIÓN DE);5.2.3.-Robos con fuerza en establecimientos;2024;1.146
MURCIA (REGIÓN DE);5.2.3.-Robos con fuerza en establecimientos;2023;1.356
MURCIA (REGIÓN DE);5.2.3.-Robos con fuerza en establecimientos;2022;1.306
MURCIA (REGIÓN DE);5.2.3.-Robos con fuerza en establecimientos;2021;1.028
MURCIA (REGIÓN DE);5.2.3.-Robos con fuerza en establecimientos;2020;859
MURCIA (REGIÓN DE);5.2.3.-Robos con fuerza en establecimientos;2019;1.096
MURCIA (REGIÓN DE);5.2.3.-Robos con fuerza en establecimientos;2018;1.073
MURCIA (REGIÓN DE);5.3.-Robos con violencia o intimidación;2024;2.153
MURCIA (REGIÓN DE);5.3.-Robos con violencia o intimidación;2023;2.071
MURCIA (REGIÓN DE);5.3.-Robos con violencia o intimidación;2022;1.999
MURCIA (REGIÓN DE);5.3.-Robos con violencia o intimidación;2021;1.375
MURCIA (REGIÓN DE);5.3.-Robos con violencia o intimidación;2020;1.207
MURCIA (REGIÓN DE);5.3.-Robos con violencia o intimidación;2019;1.536
MURCIA (REGIÓN DE);5.3.-Robos con violencia o intimidación;2018;1.444
MURCIA (REGIÓN DE);5.3.1.-Robos con violencia en vía pública;2024;1.332
MURCIA (REGIÓN DE);5.3.1.-Robos con violencia en vía pública;2023;1.307
MURCIA (REGIÓN DE);5.3.1.-Robos con violencia en vía pública;2022;1.293
MURCIA (REGIÓN DE);5.3.1.-Robos con violencia en vía pública;2021;809
MURCIA (REGIÓN DE);5.3.1.-Robos con violencia en vía pública;2020;742
MURCIA (REGIÓN DE);5.3.1.-Robos con violencia en vía pública;2019;917
MURCIA (REGIÓN DE);5.3.1.-Robos con violencia en vía pública;2018;968
MURCIA (REGIÓN DE);5.3.2.-Robos con violencia en viviendas;2024;179
MURCIA (REGIÓN DE);5.3.2.-Robos con violencia en viviendas;2023;143
MURCIA (REGIÓN DE);5.3.2.-Robos con violencia en viviendas;2022;130
MURCIA (REGIÓN DE);5.3.2.-Robos con violencia en viviendas;2021;112
MURCIA (REGIÓN DE);5.3.2.-Robos con violencia en viviendas;2020;123
MURCIA (REGIÓN DE);5.3.2.-Robos con violencia en viviendas;2019;124
MURCIA (REGIÓN DE);5.3.2.-Robos con violencia en viviendas;2018;109
MURCIA (REGIÓN DE);5.3.3.-Robos con violencia en establecimientos;2024;376
MURCIA (REGIÓN DE);5.3.3.-Robos con violencia en establecimientos;2023;345
MURCIA (REGIÓN DE);5.3.3.-Robos con violencia en establecimientos;2022;317
MURCIA (REGIÓN DE);5.3.3.-Robos con violencia en establecimientos;2021;236
MURCIA (REGIÓN DE);5.3.3.-Robos con violencia en establecimientos;2020;176
MURCIA (REGIÓN DE);5.3.3.-Robos con violencia en establecimientos;2019;258
MURCIA (REGIÓN DE);5.3.3.-Robos con violencia en establecimientos;2018;191
MURCIA (REGIÓN DE);5.4.-Sustracción de vehículos;2024;935
MURCIA (REGIÓN DE);5.4.-Sustracción de vehículos;2023;970
MURCIA (REGIÓN DE);5.4.-Sustracción de vehículos;2022;774
MURCIA (REGIÓN DE);5.4.-Sustracción de vehículos;2021;666
MURCIA (REGIÓN DE);5.4.-Sustracción de vehículos;2020;726
MURCIA (REGIÓN DE);5.4.-Sustracción de vehículos;2019;909
MURCIA (REGIÓN DE);5.4.-Sustracción de vehículos;2018;951
MURCIA (REGIÓN DE);5.5.-Estafas;2024;13.902
MURCIA (REGIÓN DE);5.5.-Estafas;2023;14.416
MURCIA (REGIÓN DE);5.5.-Estafas;2022;12.221
MURCIA (REGIÓN DE);5.5.-Estafas;2021;9.632
MURCIA (REGIÓN DE);5.5.-Estafas;2020;8.822
MURCIA (REGIÓN DE);5.5.-Estafas;2019;6.657
MURCIA (REGIÓN DE);5.5.-Estafas;2018;5.948
MURCIA (REGIÓN DE);5.5.1.-Estafas informáticas;2024;11.558
MURCIA (REGIÓN DE);5.5.1.-Estafas informáticas;2023;12.310
MURCIA (REGIÓN DE);5.5.1.-Estafas informáticas;2022;8.651
MURCIA (REGIÓN DE);5.5.1.-Estafas informáticas;2021;6.754
MURCIA (REGIÓN DE);5.5.1.-Estafas informáticas;2020;5.887
MURCIA (REGIÓN DE);5.5.1.-Estafas informáticas;2019;3.358
MURCIA (REGIÓN DE);5.5.1.-Estafas informáticas;2018;2.034
MURCIA (REGIÓN DE);5.6.-Daños;2024;5.890
MURCIA (REGIÓN DE);5.6.-Daños;2023;5.752
MURCIA (REGIÓN DE);5.6.-Daños;2022;6.140
MURCIA (REGIÓN DE);5.6.-Daños;2021;5.447
MURCIA (REGIÓN DE);5.6.-Daños;2020;4.733
MURCIA (REGIÓN DE);5.6.-Daños;2019;4.813
MURCIA (REGIÓN DE);5.6.-Daños;2018;4.848
MURCIA (REGIÓN DE);5.7.-Contra la propiedad intelectual/industrial;2024;34
MURCIA (REGIÓN DE);5.7.-Contra la propiedad intelectual/industrial;2023;37
MURCIA (REGIÓN DE);5.7.-Contra la propiedad intelectual/industrial;2022;37
MURCIA (REGIÓN DE);5.7.-Contra la propiedad intelectual/industrial;2021;45
MURCIA (REGIÓN DE);5.7.-Contra la propiedad intelectual/industrial;2020;50
MURCIA (REGIÓN DE);5.7.-Contra la propiedad intelectual/industrial;2019;43
MURCIA (REGIÓN DE);5.7.-Contra la propiedad intelectual/industrial;2018;52
MURCIA (REGIÓN DE);5.8.-Blanqueo de capitales;2024;14
MURCIA (REGIÓN DE);5.8.-Blanqueo de capitales;2023;11
MURCIA (REGIÓN DE);5.8.-Blanqueo de capitales;2022;10
MURCIA (REGIÓN DE);5.8.-Blanqueo de capitales;2021;15
MURCIA (REGIÓN DE);5.8.-Blanqueo de capitales;2020;13
MURCIA (REGIÓN DE);5.8.-Blanqueo de capitales;2019;8
MURCIA (REGIÓN DE);5.8.-Blanqueo de capitales;2018;4
MURCIA (REGIÓN DE);5.9.-Otros contra el patrimonio;2024;2.426
