Provincias;Tipología penal;periodo;Total
Málaga;5.7.-Contra la propiedad intelectual/industrial;2018;302
Málaga;5.8.-Blanqueo de capitales;2024;32
Málaga;5.8.-Blanqueo de capitales;2023;25
Málaga;5.8.-Blanqueo de capitales;2022;32
Málaga;5.8.-Blanqueo de capitales;2021;27
Málaga;5.8.-Blanqueo de capitales;2020;22
Málaga;5.8.-Blanqueo de capitales;2019;23
Málaga;5.8.-Blanqueo de capitales;2018;27
Málaga;5.9.-Otros contra el patrimonio;2024;1.280
Málaga;5.9.-Otros contra el patrimonio;2023;1.142
Málaga;5.9.-Otros contra el patrimonio;2022;1.168
Málaga;5.9.-Otros contra el patrimonio;2021;1.020
Málaga;5.9.-Otros contra el patrimonio;2020;959
Málaga;5.9.-Otros contra el patrimonio;2019;978
Málaga;5.9.-Otros contra el patrimonio;2018;1.054
Málaga;6. SEGURIDAD COLECTIVA;2024;3.089
Málaga;6. SEGURIDAD COLECTIVA;2023;3.252
Málaga;6. SEGURIDAD COLECTIVA;2022;3.102
Málaga;6. SEGURIDAD COLECTIVA;2021;2.984
Málaga;6. SEGURIDAD COLECTIVA;2020;2.671
Málaga;6. SEGURIDAD COLECTIVA;2019;2.900
Málaga;6. SEGURIDAD COLECTIVA;2018;2.714
Málaga;6.1.-Tráfico de drogas;2024;965
Málaga;6.1.-Tráfico de drogas;2023;1.124
Málaga;6.1.-Tráfico de drogas;2022;1.019
Málaga;6.1.-Tráfico de drogas;2021;964
Málaga;6.1.-Tráfico de drogas;2020;956
Málaga;6.1.-Tráfico de drogas;2019;931
Málaga;6.1.-Tráfico de drogas;2018;886
Málaga;6.2.-Contra la seguridad vial;2024;1.983
Málaga;6.2.-Contra la seguridad vial;2023;2.048
Málaga;6.2.-Contra la seguridad vial;2022;1.998
Málaga;6.2.-Contra la seguridad vial;2021;1.954
Málaga;6.2.-Contra la seguridad vial;2020;1.642
Málaga;6.2.-Contra la seguridad vial;2019;1.918
Málaga;6.2.-Contra la seguridad vial;2018;1.793
Málaga;6.3.-Otros contra la seguridad colectiva;2024;141
Málaga;6.3.-Otros contra la seguridad colectiva;2023;80
Málaga;6.3.-Otros contra la seguridad colectiva;2022;85
Málaga;6.3.-Otros contra la seguridad colectiva;2021;66
Málaga;6.3.-Otros contra la seguridad colectiva;2020;73
Málaga;6.3.-Otros contra la seguridad colectiva;2019;51
Málaga;6.3.-Otros contra la seguridad colectiva;2018;35
Málaga;7. FALSEDADES;2024;925
Málaga;7. FALSEDADES;2023;942
Málaga;7. FALSEDADES;2022;869
Málaga;7. FALSEDADES;2021;871
Málaga;7. FALSEDADES;2020;653
Málaga;7. FALSEDADES;2019;674
Málaga;7. FALSEDADES;2018;695
Málaga;8. ADMÓN. PÚBLICA;2024;7
Málaga;8. ADMÓN. PÚBLICA;2023;10
Málaga;8. ADMÓN. PÚBLICA;2022;20
Málaga;8. ADMÓN. PÚBLICA;2021;10
Málaga;8. ADMÓN. PÚBLICA;2020;6
Málaga;8. ADMÓN. PÚBLICA;2019;11
Málaga;8. ADMÓN. PÚBLICA;2018;15
Málaga;9. ADMÓN. JUSTICIA;2024;1.728
Málaga;9. ADMÓN. JUSTICIA;2023;1.817
Málaga;9. ADMÓN. JUSTICIA;2022;1.612
Málaga;9. ADMÓN. JUSTICIA;2021;1.370
Málaga;9. ADMÓN. JUSTICIA;2020;1.394
Málaga;9. ADMÓN. JUSTICIA;2019;1.362
Málaga;9. ADMÓN. JUSTICIA;2018;1.335
Málaga;10. ORDEN PÚBLICO;2024;1.295
Málaga;10. ORDEN PÚBLICO;2023;1.351
Málaga;10. ORDEN PÚBLICO;2022;1.227
Málaga;10. ORDEN PÚBLICO;2021;1.183
Málaga;10. ORDEN PÚBLICO;2020;1.210
Málaga;10. ORDEN PÚBLICO;2019;953
Málaga;10. ORDEN PÚBLICO;2018;874
Málaga;11. LEGISLACIÓN ESPECIAL;2024;12
Málaga;11. LEGISLACIÓN ESPECIAL;2023;15
Málaga;11. LEGISLACIÓN ESPECIAL;2022;9
Málaga;11. LEGISLACIÓN ESPECIAL;2021;11
Málaga;11. LEGISLACIÓN ESPECIAL;2020;24
Málaga;11. LEGISLACIÓN ESPECIAL;2019;18
Málaga;11. LEGISLACIÓN ESPECIAL;2018;5
Málaga;12. OTRAS INFRACCIONES PENALES;2024;364
Málaga;12. OTRAS INFRACCIONES PENALES;2023;380
Málaga;12. OTRAS INFRACCIONES PENALES;2022;310
Málaga;12. OTRAS INFRACCIONES PENALES;2021;310
Málaga;12. OTRAS INFRACCIONES PENALES;2020;291
Málaga;12. OTRAS INFRACCIONES PENALES;2019;289
Málaga;12. OTRAS INFRACCIONES PENALES;2018;271
Málaga;TOTAL INFRACCIONES PENALES;2024;42.132
Málaga;TOTAL INFRACCIONES PENALES;2023;41.331
Málaga;TOTAL INFRACCIONES PENALES;2022;36.288
Málaga;TOTAL INFRACCIONES PENALES;2021;32.230
Málaga;TOTAL INFRACCIONES PENALES;2020;28.965
Málaga;TOTAL INFRACCIONES PENALES;2019;31.479
Málaga;TOTAL INFRACCIONES PENALES;2018;30.100
Murcia;1. CONTRA LAS PERSONAS;2024;7.869
Murcia;1. CONTRA LAS PERSONAS;2023;7.748
Murcia;1. CONTRA LAS PERSONAS;2022;6.775
Murcia;1. CONTRA LAS PERSONAS;2021;5.995
Murcia;1. CONTRA LAS PERSONAS;2020;5.135
Murcia;1. CONTRA LAS PERSONAS;2019;5.659
Murcia;1. CONTRA LAS PERSONAS;2018;5.459
Murcia;1.1.-Homicidios dolosos/asesinatos;2024;75
Murcia;1.1.-Homicidios dolosos/asesinatos;2023;78
Murcia;1.1.-Homicidios dolosos/asesinatos;2022;58
Murcia;1.1.-Homicidios dolosos/asesinatos;2021;54
Murcia;1.1.-Homicidios dolosos/asesinatos;2020;49
Murcia;1.1.-Homicidios dolosos/asesinatos;2019;38
Murcia;1.1.-Homicidios dolosos/asesinatos;2018;36
Murcia;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;10
Murcia;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;15
Murcia;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;8
Murcia;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;11
Murcia;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;11
Murcia;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;13
Murcia;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;10
Murcia;1.2.-Lesiones;2024;3.811
Murcia;1.2.-Lesiones;2023;3.517
Murcia;1.2.-Lesiones;2022;3.310
Murcia;1.2.-Lesiones;2021;2.813
Murcia;1.2.-Lesiones;2020;2.480
Murcia;1.2.-Lesiones;2019;2.847
Murcia;1.2.-Lesiones;2018;2.762
Murcia;1.3.-Malos tratos ámbito familiar;2024;3.786
Murcia;1.3.-Malos tratos ámbito familiar;2023;4.008
Murcia;1.3.-Malos tratos ámbito familiar;2022;3.309
Murcia;1.3.-Malos tratos ámbito familiar;2021;3.056
Murcia;1.3.-Malos tratos ámbito familiar;2020;2.538
Murcia;1.3.-Malos tratos ámbito familiar;2019;2.709
Murcia;1.3.-Malos tratos ámbito familiar;2018;2.607
Murcia;1.4.-Otros contra las personas;2024;197
Murcia;1.4.-Otros contra las personas;2023;145
Murcia;1.4.-Otros contra las personas;2022;98
Murcia;1.4.-Otros contra las personas;2021;72
Murcia;1.4.-Otros contra las personas;2020;68
Murcia;1.4.-Otros contra las personas;2019;65
Murcia;1.4.-Otros contra las personas;2018;54
Murcia;2. CONTRA LA LIBERTAD;2024;4.726
Murcia;2. CONTRA LA LIBERTAD;2023;4.422
Murcia;2. CONTRA LA LIBERTAD;2022;3.903
Murcia;2. CONTRA LA LIBERTAD;2021;3.568
Murcia;2. CONTRA LA LIBERTAD;2020;3.346
Murcia;2. CONTRA LA LIBERTAD;2019;3.240
Murcia;2. CONTRA LA LIBERTAD;2018;2.931
Murcia;2.1.-Malos tratos habituales en el ámbito familiar;2024;335
Murcia;2.1.-Malos tratos habituales en el ámbito familiar;2023;388
Murcia;2.1.-Malos tratos habituales en el ámbito familiar;2022;345
Murcia;2.1.-Malos tratos habituales en el ámbito familiar;2021;357
Murcia;2.1.-Malos tratos habituales en el ámbito familiar;2020;380
Murcia;2.1.-Malos tratos habituales en el ámbito familiar;2019;370
Murcia;2.1.-Malos tratos habituales en el ámbito familiar;2018;342
Murcia;2.2.-Otros contra la libertad;2024;4.391
Murcia;2.2.-Otros contra la libertad;2023;4.034
Murcia;2.2.-Otros contra la libertad;2022;3.558
Murcia;2.2.-Otros contra la libertad;2021;3.211
Murcia;2.2.-Otros contra la libertad;2020;2.966
Murcia;2.2.-Otros contra la libertad;2019;2.870
Murcia;2.2.-Otros contra la libertad;2018;2.589
Murcia;3. LIBERTAD SEXUAL;2024;777
Murcia;3. LIBERTAD SEXUAL;2023;626
Murcia;3. LIBERTAD SEXUAL;2022;522
Murcia;3. LIBERTAD SEXUAL;2021;545
Murcia;3. LIBERTAD SEXUAL;2020;423
Murcia;3. LIBERTAD SEXUAL;2019;456
Murcia;3. LIBERTAD SEXUAL;2018;406
Murcia;3.1.-Agresión sexual;2024;488
Murcia;3.1.-Agresión sexual;2023;417
Murcia;3.1.-Agresión sexual;2022;358
Murcia;3.1.-Agresión sexual;2021;359
Murcia;3.1.-Agresión sexual;2020;263
Murcia;3.1.-Agresión sexual;2019;293
Murcia;3.1.-Agresión sexual;2018;270
Murcia;3.2.-Agresión sexual con penetración;2024;119
Murcia;3.2.-Agresión sexual con penetración;2023;107
Murcia;3.2.-Agresión sexual con penetración;2022;83
Murcia;3.2.-Agresión sexual con penetración;2021;100
Murcia;3.2.-Agresión sexual con penetración;2020;89
Murcia;3.2.-Agresión sexual con penetración;2019;68
Murcia;3.2.-Agresión sexual con penetración;2018;62
Murcia;3.3.-Corrupción de menores o incapacitados;2024;84
Murcia;3.3.-Corrupción de menores o incapacitados;2023;17
Murcia;3.3.-Corrupción de menores o incapacitados;2022;9
Murcia;3.3.-Corrupción de menores o incapacitados;2021;11
Murcia;3.3.-Corrupción de menores o incapacitados;2020;6
Murcia;3.3.-Corrupción de menores o incapacitados;2019;14
Murcia;3.3.-Corrupción de menores o incapacitados;2018;11
Murcia;3.4.-Pornografía de menores;2024;27
Murcia;3.4.-Pornografía de menores;2023;24
Murcia;3.4.-Pornografía de menores;2022;15
Murcia;3.4.-Pornografía de menores;2021;20
Murcia;3.4.-Pornografía de menores;2020;15
Murcia;3.4.-Pornografía de menores;2019;21
Murcia;3.4.-Pornografía de menores;2018;14
Murcia;3.5.-Otros contra la libertad sexual;2024;59
Murcia;3.5.-Otros contra la libertad sexual;2023;61
Murcia;3.5.-Otros contra la libertad sexual;2022;57
Murcia;3.5.-Otros contra la libertad sexual;2021;55
Murcia;3.5.-Otros contra la libertad sexual;2020;50
Murcia;3.5.-Otros contra la libertad sexual;2019;60
Murcia;3.5.-Otros contra la libertad sexual;2018;49
Murcia;4. RELACIONES FAMILIARES;2024;656
Murcia;4. RELACIONES FAMILIARES;2023;649
Murcia;4. RELACIONES FAMILIARES;2022;598
Murcia;4. RELACIONES FAMILIARES;2021;621
Murcia;4. RELACIONES FAMILIARES;2020;551
Murcia;4. RELACIONES FAMILIARES;2019;558
Murcia;4. RELACIONES FAMILIARES;2018;594
Murcia;5. PATRIMONIO;2024;13.147
Murcia;5. PATRIMONIO;2023;11.473
Murcia;5. PATRIMONIO;2022;10.554
Murcia;5. PATRIMONIO;2021;8.778
Murcia;5. PATRIMONIO;2020;7.572
Murcia;5. PATRIMONIO;2019;8.466
Murcia;5. PATRIMONIO;2018;8.602
Murcia;5.1.-Hurtos;2024;4.030
Murcia;5.1.-Hurtos;2023;3.603
Murcia;5.1.-Hurtos;2022;3.052
Murcia;5.1.-Hurtos;2021;2.431
Murcia;5.1.-Hurtos;2020;2.018
Murcia;5.1.-Hurtos;2019;2.841
Murcia;5.1.-Hurtos;2018;2.878
Murcia;5.2.-Robos con fuerza en las cosas;2024;2.009
Murcia;5.2.-Robos con fuerza en las cosas;2023;1.875
Murcia;5.2.-Robos con fuerza en las cosas;2022;1.823
Murcia;5.2.-Robos con fuerza en las cosas;2021;1.530
Murcia;5.2.-Robos con fuerza en las cosas;2020;1.369
Murcia;5.2.-Robos con fuerza en las cosas;2019;1.559
Murcia;5.2.-Robos con fuerza en las cosas;2018;2.022
Murcia;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;545
Murcia;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;506
Murcia;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;403
Murcia;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;439
Murcia;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;318
Murcia;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;332
Murcia;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;355
Murcia;5.2.2.-Robos con fuerza en viviendas;2024;724
Murcia;5.2.2.-Robos con fuerza en viviendas;2023;590
Murcia;5.2.2.-Robos con fuerza en viviendas;2022;676
Murcia;5.2.2.-Robos con fuerza en viviendas;2021;564
Murcia;5.2.2.-Robos con fuerza en viviendas;2020;577
Murcia;5.2.2.-Robos con fuerza en viviendas;2019;655
Murcia;5.2.2.-Robos con fuerza en viviendas;2018;1.121
Murcia;5.2.3.-Robos con fuerza en establecimientos;2024;396
Murcia;5.2.3.-Robos con fuerza en establecimientos;2023;429
Murcia;5.2.3.-Robos con fuerza en establecimientos;2022;366
Murcia;5.2.3.-Robos con fuerza en establecimientos;2021;284
Murcia;5.2.3.-Robos con fuerza en establecimientos;2020;230
Murcia;5.2.3.-Robos con fuerza en establecimientos;2019;262
Murcia;5.2.3.-Robos con fuerza en establecimientos;2018;229
Murcia;5.3.-Robos con violencia o intimidación;2024;1.020
Murcia;5.3.-Robos con violencia o intimidación;2023;899
Murcia;5.3.-Robos con violencia o intimidación;2022;849
Murcia;5.3.-Robos con violencia o intimidación;2021;586
Murcia;5.3.-Robos con violencia o intimidación;2020;499
Murcia;5.3.-Robos con violencia o intimidación;2019;640
Murcia;5.3.-Robos con violencia o intimidación;2018;508
Murcia;5.3.1.-Robos con violencia en vía pública;2024;565
Murcia;5.3.1.-Robos con violencia en vía pública;2023;487
Murcia;5.3.1.-Robos con violencia en vía pública;2022;431
Murcia;5.3.1.-Robos con violencia en vía pública;2021;317
Murcia;5.3.1.-Robos con violencia en vía pública;2020;275
Murcia;5.3.1.-Robos con violencia en vía pública;2019;287
Murcia;5.3.1.-Robos con violencia en vía pública;2018;310
Murcia;5.3.2.-Robos con violencia en viviendas;2024;83
Murcia;5.3.2.-Robos con violencia en viviendas;2023;65
Murcia;5.3.2.-Robos con violencia en viviendas;2022;78
Murcia;5.3.2.-Robos con violencia en viviendas;2021;51
Murcia;5.3.2.-Robos con violencia en viviendas;2020;60
Murcia;5.3.2.-Robos con violencia en viviendas;2019;71
Murcia;5.3.2.-Robos con violencia en viviendas;2018;46
Murcia;5.3.3.-Robos con violencia en establecimientos;2024;263
Murcia;5.3.3.-Robos con violencia en establecimientos;2023;245
Murcia;5.3.3.-Robos con violencia en establecimientos;2022;234
Murcia;5.3.3.-Robos con violencia en establecimientos;2021;140
Murcia;5.3.3.-Robos con violencia en establecimientos;2020;112
Murcia;5.3.3.-Robos con violencia en establecimientos;2019;191
Murcia;5.3.3.-Robos con violencia en establecimientos;2018;99
Murcia;5.4.-Sustracción de vehículos;2024;343
Murcia;5.4.-Sustracción de vehículos;2023;332
Murcia;5.4.-Sustracción de vehículos;2022;304
Murcia;5.4.-Sustracción de vehículos;2021;224
Murcia;5.4.-Sustracción de vehículos;2020;240
Murcia;5.4.-Sustracción de vehículos;2019;330
Murcia;5.4.-Sustracción de vehículos;2018;291
Murcia;5.5.-Estafas;2024;3.361
Murcia;5.5.-Estafas;2023;2.679
Murcia;5.5.-Estafas;2022;2.455
Murcia;5.5.-Estafas;2021;1.996
Murcia;5.5.-Estafas;2020;1.620
Murcia;5.5.-Estafas;2019;1.427
Murcia;5.5.-Estafas;2018;1.341
Murcia;5.5.1.-Estafas informáticas;2024;2.338
Murcia;5.5.1.-Estafas informáticas;2023;1.842
Murcia;5.5.1.-Estafas informáticas;2022;1.479
Murcia;5.5.1.-Estafas informáticas;2021;1.094
Murcia;5.5.1.-Estafas informáticas;2020;757
Murcia;5.5.1.-Estafas informáticas;2019;472
Murcia;5.5.1.-Estafas informáticas;2018;400
Murcia;5.6.-Daños;2024;1.177
Murcia;5.6.-Daños;2023;1.029
Murcia;5.6.-Daños;2022;1.031
Murcia;5.6.-Daños;2021;957
Murcia;5.6.-Daños;2020;913
Murcia;5.6.-Daños;2019;809
Murcia;5.6.-Daños;2018;815
Murcia;5.7.-Contra la propiedad intelectual/industrial;2024;33
Murcia;5.7.-Contra la propiedad intelectual/industrial;2023;37
Murcia;5.7.-Contra la propiedad intelectual/industrial;2022;39
Murcia;5.7.-Contra la propiedad intelectual/industrial;2021;42
Murcia;5.7.-Contra la propiedad intelectual/industrial;2020;47
Murcia;5.7.-Contra la propiedad intelectual/industrial;2019;39
Murcia;5.7.-Contra la propiedad intelectual/industrial;2018;49
Murcia;5.8.-Blanqueo de capitales;2024;12
Murcia;5.8.-Blanqueo de capitales;2023;12
Murcia;5.8.-Blanqueo de capitales;2022;9
Murcia;5.8.-Blanqueo de capitales;2021;16
Murcia;5.8.-Blanqueo de capitales;2020;13
Murcia;5.8.-Blanqueo de capitales;2019;8
Murcia;5.8.-Blanqueo de capitales;2018;4
Murcia;5.9.-Otros contra el patrimonio;2024;1.162
Murcia;5.9.-Otros contra el patrimonio;2023;1.007
Murcia;5.9.-Otros contra el patrimonio;2022;992
Murcia;5.9.-Otros contra el patrimonio;2021;996
Murcia;5.9.-Otros contra el patrimonio;2020;853
Murcia;5.9.-Otros contra el patrimonio;2019;813
Murcia;5.9.-Otros contra el patrimonio;2018;694
Murcia;6. SEGURIDAD COLECTIVA;2024;1.770
Murcia;6. SEGURIDAD COLECTIVA;2023;1.659
Murcia;6. SEGURIDAD COLECTIVA;2022;1.690
Murcia;6. SEGURIDAD COLECTIVA;2021;1.437
Murcia;6. SEGURIDAD COLECTIVA;2020;1.262
Murcia;6. SEGURIDAD COLECTIVA;2019;1.612
Murcia;6. SEGURIDAD COLECTIVA;2018;1.469
Murcia;6.1.-Tráfico de drogas;2024;542
Murcia;6.1.-Tráfico de drogas;2023;569
Murcia;6.1.-Tráfico de drogas;2022;478
Murcia;6.1.-Tráfico de drogas;2021;473
Murcia;6.1.-Tráfico de drogas;2020;368
Murcia;6.1.-Tráfico de drogas;2019;341
Murcia;6.1.-Tráfico de drogas;2018;281
Murcia;6.2.-Contra la seguridad vial;2024;1.161
Murcia;6.2.-Contra la seguridad vial;2023;1.034
Murcia;6.2.-Contra la seguridad vial;2022;1.158
Murcia;6.2.-Contra la seguridad vial;2021;923
Murcia;6.2.-Contra la seguridad vial;2020;855
Murcia;6.2.-Contra la seguridad vial;2019;1.223
Murcia;6.2.-Contra la seguridad vial;2018;1.132
Murcia;6.3.-Otros contra la seguridad colectiva;2024;67
Murcia;6.3.-Otros contra la seguridad colectiva;2023;56
Murcia;6.3.-Otros contra la seguridad colectiva;2022;54
Murcia;6.3.-Otros contra la seguridad colectiva;2021;41
Murcia;6.3.-Otros contra la seguridad colectiva;2020;39
Murcia;6.3.-Otros contra la seguridad colectiva;2019;48
Murcia;6.3.-Otros contra la seguridad colectiva;2018;56
Murcia;7. FALSEDADES;2024;741
Murcia;7. FALSEDADES;2023;655
Murcia;7. FALSEDADES;2022;593
Murcia;7. FALSEDADES;2021;651
Murcia;7. FALSEDADES;2020;437
Murcia;7. FALSEDADES;2019;444
Murcia;7. FALSEDADES;2018;468
Murcia;8. ADMÓN. PÚBLICA;2024;19
Murcia;8. ADMÓN. PÚBLICA;2023;15
Murcia;8. ADMÓN. PÚBLICA;2022;8
Murcia;8. ADMÓN. PÚBLICA;2021;26
Murcia;8. ADMÓN. PÚBLICA;2020;23
Murcia;8. ADMÓN. PÚBLICA;2019;14
Murcia;8. ADMÓN. PÚBLICA;2018;10
Murcia;9. ADMÓN. JUSTICIA;2024;1.879
Murcia;9. ADMÓN. JUSTICIA;2023;1.789
Murcia;9. ADMÓN. JUSTICIA;2022;1.634
Murcia;9. ADMÓN. JUSTICIA;2021;1.257
Murcia;9. ADMÓN. JUSTICIA;2020;1.163
Murcia;9. ADMÓN. JUSTICIA;2019;1.057
Murcia;9. ADMÓN. JUSTICIA;2018;1.016
Murcia;10. ORDEN PÚBLICO;2024;1.143
Murcia;10. ORDEN PÚBLICO;2023;1.024
Murcia;10. ORDEN PÚBLICO;2022;869
Murcia;10. ORDEN PÚBLICO;2021;806
Murcia;10. ORDEN PÚBLICO;2020;891
Murcia;10. ORDEN PÚBLICO;2019;553
Murcia;10. ORDEN PÚBLICO;2018;564
Murcia;11. LEGISLACIÓN ESPECIAL;2024;6
Murcia;11. LEGISLACIÓN ESPECIAL;2023;16
Murcia;11. LEGISLACIÓN ESPECIAL;2022;14
Murcia;11. LEGISLACIÓN ESPECIAL;2021;10
Murcia;11. LEGISLACIÓN ESPECIAL;2020;13
Murcia;11. LEGISLACIÓN ESPECIAL;2019;1
Murcia;11. LEGISLACIÓN ESPECIAL;2018;2
Murcia;12. OTRAS INFRACCIONES PENALES;2024;380
Murcia;12. OTRAS INFRACCIONES PENALES;2023;438
Murcia;12. OTRAS INFRACCIONES PENALES;2022;384
Murcia;12. OTRAS INFRACCIONES PENALES;2021;484
Murcia;12. OTRAS INFRACCIONES PENALES;2020;364
Murcia;12. OTRAS INFRACCIONES PENALES;2019;302
Murcia;12. OTRAS INFRACCIONES PENALES;2018;258
Murcia;TOTAL INFRACCIONES PENALES;2024;33.113
Murcia;TOTAL INFRACCIONES PENALES;2023;30.514
Murcia;TOTAL INFRACCIONES PENALES;2022;27.544
Murcia;TOTAL INFRACCIONES PENALES;2021;24.178
Murcia;TOTAL INFRACCIONES PENALES;2020;21.180
Murcia;TOTAL INFRACCIONES PENALES;2019;22.362
Murcia;TOTAL INFRACCIONES PENALES;2018;21.779
Navarra;1. CONTRA LAS PERSONAS;2024;2.519
Navarra;1. CONTRA LAS PERSONAS;2023;2.505
Navarra;1. CONTRA LAS PERSONAS;2022;2.591
Navarra;1. CONTRA LAS PERSONAS;2021;2.085
Navarra;1. CONTRA LAS PERSONAS;2020;1.807
Navarra;1. CONTRA LAS PERSONAS;2019;2.239
Navarra;1. CONTRA LAS PERSONAS;2018;2.140
Navarra;1.1.-Homicidios dolosos/asesinatos;2024;25
Navarra;1.1.-Homicidios dolosos/asesinatos;2023;38
Navarra;1.1.-Homicidios dolosos/asesinatos;2022;29
Navarra;1.1.-Homicidios dolosos/asesinatos;2021;18
Navarra;1.1.-Homicidios dolosos/asesinatos;2020;17
Navarra;1.1.-Homicidios dolosos/asesinatos;2019;17
Navarra;1.1.-Homicidios dolosos/asesinatos;2018;25
Navarra;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;4
Navarra;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;8
Navarra;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;3
Navarra;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;1
Navarra;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;1
Navarra;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;6
Navarra;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;11
Navarra;1.2.-Lesiones;2024;1.300
Navarra;1.2.-Lesiones;2023;1.311
Navarra;1.2.-Lesiones;2022;1.376
Navarra;1.2.-Lesiones;2021;1.101
Navarra;1.2.-Lesiones;2020;858
Navarra;1.2.-Lesiones;2019;1.211
Navarra;1.2.-Lesiones;2018;1.103
Navarra;1.3.-Malos tratos ámbito familiar;2024;1.132
