Provincias;Tipología penal;periodo;Total
Valencia/València;5.3.-Robos con violencia o intimidación;2019;951
Valencia/València;5.3.-Robos con violencia o intimidación;2018;908
Valencia/València;5.3.1.-Robos con violencia en vía pública;2024;942
Valencia/València;5.3.1.-Robos con violencia en vía pública;2023;971
Valencia/València;5.3.1.-Robos con violencia en vía pública;2022;792
Valencia/València;5.3.1.-Robos con violencia en vía pública;2021;546
Valencia/València;5.3.1.-Robos con violencia en vía pública;2020;462
Valencia/València;5.3.1.-Robos con violencia en vía pública;2019;520
Valencia/València;5.3.1.-Robos con violencia en vía pública;2018;406
Valencia/València;5.3.2.-Robos con violencia en viviendas;2024;146
Valencia/València;5.3.2.-Robos con violencia en viviendas;2023;86
Valencia/València;5.3.2.-Robos con violencia en viviendas;2022;81
Valencia/València;5.3.2.-Robos con violencia en viviendas;2021;80
Valencia/València;5.3.2.-Robos con violencia en viviendas;2020;75
Valencia/València;5.3.2.-Robos con violencia en viviendas;2019;78
Valencia/València;5.3.2.-Robos con violencia en viviendas;2018;77
Valencia/València;5.3.3.-Robos con violencia en establecimientos;2024;404
Valencia/València;5.3.3.-Robos con violencia en establecimientos;2023;355
Valencia/València;5.3.3.-Robos con violencia en establecimientos;2022;327
Valencia/València;5.3.3.-Robos con violencia en establecimientos;2021;274
Valencia/València;5.3.3.-Robos con violencia en establecimientos;2020;225
Valencia/València;5.3.3.-Robos con violencia en establecimientos;2019;231
Valencia/València;5.3.3.-Robos con violencia en establecimientos;2018;298
Valencia/València;5.4.-Sustracción de vehículos;2024;224
Valencia/València;5.4.-Sustracción de vehículos;2023;183
Valencia/València;5.4.-Sustracción de vehículos;2022;160
Valencia/València;5.4.-Sustracción de vehículos;2021;139
Valencia/València;5.4.-Sustracción de vehículos;2020;134
Valencia/València;5.4.-Sustracción de vehículos;2019;188
Valencia/València;5.4.-Sustracción de vehículos;2018;188
Valencia/València;5.5.-Estafas;2024;1.155
Valencia/València;5.5.-Estafas;2023;955
Valencia/València;5.5.-Estafas;2022;843
Valencia/València;5.5.-Estafas;2021;858
Valencia/València;5.5.-Estafas;2020;702
Valencia/València;5.5.-Estafas;2019;738
Valencia/València;5.5.-Estafas;2018;714
Valencia/València;5.5.1.-Estafas informáticas;2024;635
Valencia/València;5.5.1.-Estafas informáticas;2023;477
Valencia/València;5.5.1.-Estafas informáticas;2022;369
Valencia/València;5.5.1.-Estafas informáticas;2021;434
Valencia/València;5.5.1.-Estafas informáticas;2020;349
Valencia/València;5.5.1.-Estafas informáticas;2019;258
Valencia/València;5.5.1.-Estafas informáticas;2018;193
Valencia/València;5.6.-Daños;2024;567
Valencia/València;5.6.-Daños;2023;525
Valencia/València;5.6.-Daños;2022;573
Valencia/València;5.6.-Daños;2021;459
Valencia/València;5.6.-Daños;2020;370
Valencia/València;5.6.-Daños;2019;439
Valencia/València;5.6.-Daños;2018;391
Valencia/València;5.7.-Contra la propiedad intelectual/industrial;2024;45
Valencia/València;5.7.-Contra la propiedad intelectual/industrial;2023;33
Valencia/València;5.7.-Contra la propiedad intelectual/industrial;2022;18
Valencia/València;5.7.-Contra la propiedad intelectual/industrial;2021;37
Valencia/València;5.7.-Contra la propiedad intelectual/industrial;2020;41
Valencia/València;5.7.-Contra la propiedad intelectual/industrial;2019;49
Valencia/València;5.7.-Contra la propiedad intelectual/industrial;2018;120
Valencia/València;5.8.-Blanqueo de capitales;2024;37
Valencia/València;5.8.-Blanqueo de capitales;2023;22
Valencia/València;5.8.-Blanqueo de capitales;2022;15
Valencia/València;5.8.-Blanqueo de capitales;2021;23
Valencia/València;5.8.-Blanqueo de capitales;2020;23
Valencia/València;5.8.-Blanqueo de capitales;2019;31
Valencia/València;5.8.-Blanqueo de capitales;2018;46
Valencia/València;5.9.-Otros contra el patrimonio;2024;817
Valencia/València;5.9.-Otros contra el patrimonio;2023;658
Valencia/València;5.9.-Otros contra el patrimonio;2022;638
Valencia/València;5.9.-Otros contra el patrimonio;2021;476
Valencia/València;5.9.-Otros contra el patrimonio;2020;481
Valencia/València;5.9.-Otros contra el patrimonio;2019;548
Valencia/València;5.9.-Otros contra el patrimonio;2018;617
Valencia/València;6. SEGURIDAD COLECTIVA;2024;4.829
Valencia/València;6. SEGURIDAD COLECTIVA;2023;4.654
Valencia/València;6. SEGURIDAD COLECTIVA;2022;4.411
Valencia/València;6. SEGURIDAD COLECTIVA;2021;3.648
Valencia/València;6. SEGURIDAD COLECTIVA;2020;3.448
Valencia/València;6. SEGURIDAD COLECTIVA;2019;4.121
Valencia/València;6. SEGURIDAD COLECTIVA;2018;4.030
Valencia/València;6.1.-Tráfico de drogas;2024;1.989
Valencia/València;6.1.-Tráfico de drogas;2023;1.736
Valencia/València;6.1.-Tráfico de drogas;2022;1.372
Valencia/València;6.1.-Tráfico de drogas;2021;1.259
Valencia/València;6.1.-Tráfico de drogas;2020;1.369
Valencia/València;6.1.-Tráfico de drogas;2019;1.556
Valencia/València;6.1.-Tráfico de drogas;2018;1.472
Valencia/València;6.2.-Contra la seguridad vial;2024;2.661
Valencia/València;6.2.-Contra la seguridad vial;2023;2.754
Valencia/València;6.2.-Contra la seguridad vial;2022;2.894
Valencia/València;6.2.-Contra la seguridad vial;2021;2.228
Valencia/València;6.2.-Contra la seguridad vial;2020;1.960
Valencia/València;6.2.-Contra la seguridad vial;2019;2.478
Valencia/València;6.2.-Contra la seguridad vial;2018;2.410
Valencia/València;6.3.-Otros contra la seguridad colectiva;2024;179
Valencia/València;6.3.-Otros contra la seguridad colectiva;2023;164
Valencia/València;6.3.-Otros contra la seguridad colectiva;2022;145
Valencia/València;6.3.-Otros contra la seguridad colectiva;2021;161
Valencia/València;6.3.-Otros contra la seguridad colectiva;2020;119
Valencia/València;6.3.-Otros contra la seguridad colectiva;2019;87
Valencia/València;6.3.-Otros contra la seguridad colectiva;2018;148
Valencia/València;7. FALSEDADES;2024;642
Valencia/València;7. FALSEDADES;2023;589
Valencia/València;7. FALSEDADES;2022;496
Valencia/València;7. FALSEDADES;2021;416
Valencia/València;7. FALSEDADES;2020;336
Valencia/València;7. FALSEDADES;2019;549
Valencia/València;7. FALSEDADES;2018;717
Valencia/València;8. ADMÓN. PÚBLICA;2024;11
Valencia/València;8. ADMÓN. PÚBLICA;2023;6
Valencia/València;8. ADMÓN. PÚBLICA;2022;6
Valencia/València;8. ADMÓN. PÚBLICA;2021;10
Valencia/València;8. ADMÓN. PÚBLICA;2020;11
Valencia/València;8. ADMÓN. PÚBLICA;2019;14
Valencia/València;8. ADMÓN. PÚBLICA;2018;6
Valencia/València;9. ADMÓN. JUSTICIA;2024;2.073
Valencia/València;9. ADMÓN. JUSTICIA;2023;2.147
Valencia/València;9. ADMÓN. JUSTICIA;2022;1.897
Valencia/València;9. ADMÓN. JUSTICIA;2021;1.709
Valencia/València;9. ADMÓN. JUSTICIA;2020;1.551
Valencia/València;9. ADMÓN. JUSTICIA;2019;1.673
Valencia/València;9. ADMÓN. JUSTICIA;2018;1.544
Valencia/València;10. ORDEN PÚBLICO;2024;1.515
Valencia/València;10. ORDEN PÚBLICO;2023;1.476
Valencia/València;10. ORDEN PÚBLICO;2022;1.387
Valencia/València;10. ORDEN PÚBLICO;2021;1.397
Valencia/València;10. ORDEN PÚBLICO;2020;1.509
Valencia/València;10. ORDEN PÚBLICO;2019;982
Valencia/València;10. ORDEN PÚBLICO;2018;1.017
Valencia/València;11. LEGISLACIÓN ESPECIAL;2024;6
Valencia/València;11. LEGISLACIÓN ESPECIAL;2023;12
Valencia/València;11. LEGISLACIÓN ESPECIAL;2022;2
Valencia/València;11. LEGISLACIÓN ESPECIAL;2021;22
Valencia/València;11. LEGISLACIÓN ESPECIAL;2020;12
Valencia/València;11. LEGISLACIÓN ESPECIAL;2019;9
Valencia/València;11. LEGISLACIÓN ESPECIAL;2018;62
Valencia/València;12. OTRAS INFRACCIONES PENALES;2024;193
Valencia/València;12. OTRAS INFRACCIONES PENALES;2023;133
Valencia/València;12. OTRAS INFRACCIONES PENALES;2022;201
Valencia/València;12. OTRAS INFRACCIONES PENALES;2021;222
Valencia/València;12. OTRAS INFRACCIONES PENALES;2020;178
Valencia/València;12. OTRAS INFRACCIONES PENALES;2019;204
Valencia/València;12. OTRAS INFRACCIONES PENALES;2018;158
Valencia/València;TOTAL INFRACCIONES PENALES;2024;32.989
Valencia/València;TOTAL INFRACCIONES PENALES;2023;30.811
Valencia/València;TOTAL INFRACCIONES PENALES;2022;28.243
Valencia/València;TOTAL INFRACCIONES PENALES;2021;24.082
Valencia/València;TOTAL INFRACCIONES PENALES;2020;21.193
Valencia/València;TOTAL INFRACCIONES PENALES;2019;23.700
Valencia/València;TOTAL INFRACCIONES PENALES;2018;24.322
Valladolid;1. CONTRA LAS PERSONAS;2024;1.155
Valladolid;1. CONTRA LAS PERSONAS;2023;1.064
Valladolid;1. CONTRA LAS PERSONAS;2022;1.034
Valladolid;1. CONTRA LAS PERSONAS;2021;958
Valladolid;1. CONTRA LAS PERSONAS;2020;766
Valladolid;1. CONTRA LAS PERSONAS;2019;845
Valladolid;1. CONTRA LAS PERSONAS;2018;800
Valladolid;1.1.-Homicidios dolosos/asesinatos;2024;17
Valladolid;1.1.-Homicidios dolosos/asesinatos;2023;16
Valladolid;1.1.-Homicidios dolosos/asesinatos;2022;12
Valladolid;1.1.-Homicidios dolosos/asesinatos;2021;6
Valladolid;1.1.-Homicidios dolosos/asesinatos;2020;14
Valladolid;1.1.-Homicidios dolosos/asesinatos;2019;8
Valladolid;1.1.-Homicidios dolosos/asesinatos;2018;9
Valladolid;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;0
Valladolid;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;1
Valladolid;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;8
Valladolid;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;2
Valladolid;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;9
Valladolid;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;6
Valladolid;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;7
Valladolid;1.2.-Lesiones;2024;387
Valladolid;1.2.-Lesiones;2023;344
Valladolid;1.2.-Lesiones;2022;373
Valladolid;1.2.-Lesiones;2021;305
Valladolid;1.2.-Lesiones;2020;262
Valladolid;1.2.-Lesiones;2019;322
Valladolid;1.2.-Lesiones;2018;298
Valladolid;1.3.-Malos tratos ámbito familiar;2024;723
Valladolid;1.3.-Malos tratos ámbito familiar;2023;674
Valladolid;1.3.-Malos tratos ámbito familiar;2022;626
Valladolid;1.3.-Malos tratos ámbito familiar;2021;635
Valladolid;1.3.-Malos tratos ámbito familiar;2020;476
Valladolid;1.3.-Malos tratos ámbito familiar;2019;496
Valladolid;1.3.-Malos tratos ámbito familiar;2018;483
Valladolid;1.4.-Otros contra las personas;2024;28
Valladolid;1.4.-Otros contra las personas;2023;30
Valladolid;1.4.-Otros contra las personas;2022;23
Valladolid;1.4.-Otros contra las personas;2021;12
Valladolid;1.4.-Otros contra las personas;2020;14
Valladolid;1.4.-Otros contra las personas;2019;19
Valladolid;1.4.-Otros contra las personas;2018;10
Valladolid;2. CONTRA LA LIBERTAD;2024;468
Valladolid;2. CONTRA LA LIBERTAD;2023;434
Valladolid;2. CONTRA LA LIBERTAD;2022;394
Valladolid;2. CONTRA LA LIBERTAD;2021;382
Valladolid;2. CONTRA LA LIBERTAD;2020;320
Valladolid;2. CONTRA LA LIBERTAD;2019;400
Valladolid;2. CONTRA LA LIBERTAD;2018;393
Valladolid;2.1.-Malos tratos habituales en el ámbito familiar;2024;74
Valladolid;2.1.-Malos tratos habituales en el ámbito familiar;2023;97
Valladolid;2.1.-Malos tratos habituales en el ámbito familiar;2022;86
Valladolid;2.1.-Malos tratos habituales en el ámbito familiar;2021;63
Valladolid;2.1.-Malos tratos habituales en el ámbito familiar;2020;63
Valladolid;2.1.-Malos tratos habituales en el ámbito familiar;2019;77
Valladolid;2.1.-Malos tratos habituales en el ámbito familiar;2018;87
Valladolid;2.2.-Otros contra la libertad;2024;394
Valladolid;2.2.-Otros contra la libertad;2023;337
Valladolid;2.2.-Otros contra la libertad;2022;308
Valladolid;2.2.-Otros contra la libertad;2021;319
Valladolid;2.2.-Otros contra la libertad;2020;257
Valladolid;2.2.-Otros contra la libertad;2019;323
Valladolid;2.2.-Otros contra la libertad;2018;306
Valladolid;3. LIBERTAD SEXUAL;2024;128
Valladolid;3. LIBERTAD SEXUAL;2023;111
Valladolid;3. LIBERTAD SEXUAL;2022;104
Valladolid;3. LIBERTAD SEXUAL;2021;105
Valladolid;3. LIBERTAD SEXUAL;2020;68
Valladolid;3. LIBERTAD SEXUAL;2019;71
Valladolid;3. LIBERTAD SEXUAL;2018;65
Valladolid;3.1.-Agresión sexual;2024;94
Valladolid;3.1.-Agresión sexual;2023;53
Valladolid;3.1.-Agresión sexual;2022;64
Valladolid;3.1.-Agresión sexual;2021;48
Valladolid;3.1.-Agresión sexual;2020;44
Valladolid;3.1.-Agresión sexual;2019;38
Valladolid;3.1.-Agresión sexual;2018;33
Valladolid;3.2.-Agresión sexual con penetración;2024;21
Valladolid;3.2.-Agresión sexual con penetración;2023;33
Valladolid;3.2.-Agresión sexual con penetración;2022;5
Valladolid;3.2.-Agresión sexual con penetración;2021;36
Valladolid;3.2.-Agresión sexual con penetración;2020;12
Valladolid;3.2.-Agresión sexual con penetración;2019;16
Valladolid;3.2.-Agresión sexual con penetración;2018;14
Valladolid;3.3.-Corrupción de menores o incapacitados;2024;3
Valladolid;3.3.-Corrupción de menores o incapacitados;2023;5
Valladolid;3.3.-Corrupción de menores o incapacitados;2022;2
Valladolid;3.3.-Corrupción de menores o incapacitados;2021;4
Valladolid;3.3.-Corrupción de menores o incapacitados;2020;0
Valladolid;3.3.-Corrupción de menores o incapacitados;2019;0
Valladolid;3.3.-Corrupción de menores o incapacitados;2018;0
Valladolid;3.4.-Pornografía de menores;2024;2
Valladolid;3.4.-Pornografía de menores;2023;8
Valladolid;3.4.-Pornografía de menores;2022;12
Valladolid;3.4.-Pornografía de menores;2021;10
Valladolid;3.4.-Pornografía de menores;2020;2
Valladolid;3.4.-Pornografía de menores;2019;7
Valladolid;3.4.-Pornografía de menores;2018;10
Valladolid;3.5.-Otros contra la libertad sexual;2024;8
Valladolid;3.5.-Otros contra la libertad sexual;2023;12
Valladolid;3.5.-Otros contra la libertad sexual;2022;21
Valladolid;3.5.-Otros contra la libertad sexual;2021;7
Valladolid;3.5.-Otros contra la libertad sexual;2020;10
Valladolid;3.5.-Otros contra la libertad sexual;2019;10
Valladolid;3.5.-Otros contra la libertad sexual;2018;8
Valladolid;4. RELACIONES FAMILIARES;2024;12
Valladolid;4. RELACIONES FAMILIARES;2023;13
Valladolid;4. RELACIONES FAMILIARES;2022;10
Valladolid;4. RELACIONES FAMILIARES;2021;11
Valladolid;4. RELACIONES FAMILIARES;2020;6
Valladolid;4. RELACIONES FAMILIARES;2019;14
Valladolid;4. RELACIONES FAMILIARES;2018;6
Valladolid;5. PATRIMONIO;2024;1.181
Valladolid;5. PATRIMONIO;2023;1.143
Valladolid;5. PATRIMONIO;2022;1.066
Valladolid;5. PATRIMONIO;2021;939
Valladolid;5. PATRIMONIO;2020;903
Valladolid;5. PATRIMONIO;2019;1.144
Valladolid;5. PATRIMONIO;2018;1.169
Valladolid;5.1.-Hurtos;2024;404
Valladolid;5.1.-Hurtos;2023;354
Valladolid;5.1.-Hurtos;2022;349
Valladolid;5.1.-Hurtos;2021;297
Valladolid;5.1.-Hurtos;2020;284
Valladolid;5.1.-Hurtos;2019;429
Valladolid;5.1.-Hurtos;2018;415
Valladolid;5.2.-Robos con fuerza en las cosas;2024;192
Valladolid;5.2.-Robos con fuerza en las cosas;2023;193
Valladolid;5.2.-Robos con fuerza en las cosas;2022;248
Valladolid;5.2.-Robos con fuerza en las cosas;2021;196
Valladolid;5.2.-Robos con fuerza en las cosas;2020;187
Valladolid;5.2.-Robos con fuerza en las cosas;2019;222
Valladolid;5.2.-Robos con fuerza en las cosas;2018;251
Valladolid;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;41
Valladolid;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;29
Valladolid;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;37
Valladolid;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;38
Valladolid;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;45
Valladolid;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;32
Valladolid;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;49
Valladolid;5.2.2.-Robos con fuerza en viviendas;2024;33
Valladolid;5.2.2.-Robos con fuerza en viviendas;2023;50
Valladolid;5.2.2.-Robos con fuerza en viviendas;2022;54
Valladolid;5.2.2.-Robos con fuerza en viviendas;2021;41
Valladolid;5.2.2.-Robos con fuerza en viviendas;2020;32
Valladolid;5.2.2.-Robos con fuerza en viviendas;2019;63
Valladolid;5.2.2.-Robos con fuerza en viviendas;2018;79
Valladolid;5.2.3.-Robos con fuerza en establecimientos;2024;47
Valladolid;5.2.3.-Robos con fuerza en establecimientos;2023;61
Valladolid;5.2.3.-Robos con fuerza en establecimientos;2022;104
Valladolid;5.2.3.-Robos con fuerza en establecimientos;2021;67
Valladolid;5.2.3.-Robos con fuerza en establecimientos;2020;42
Valladolid;5.2.3.-Robos con fuerza en establecimientos;2019;67
Valladolid;5.2.3.-Robos con fuerza en establecimientos;2018;73
Valladolid;5.3.-Robos con violencia o intimidación;2024;148
Valladolid;5.3.-Robos con violencia o intimidación;2023;153
Valladolid;5.3.-Robos con violencia o intimidación;2022;108
Valladolid;5.3.-Robos con violencia o intimidación;2021;103
Valladolid;5.3.-Robos con violencia o intimidación;2020;81
Valladolid;5.3.-Robos con violencia o intimidación;2019;104
Valladolid;5.3.-Robos con violencia o intimidación;2018;113
Valladolid;5.3.1.-Robos con violencia en vía pública;2024;78
Valladolid;5.3.1.-Robos con violencia en vía pública;2023;66
Valladolid;5.3.1.-Robos con violencia en vía pública;2022;43
Valladolid;5.3.1.-Robos con violencia en vía pública;2021;50
Valladolid;5.3.1.-Robos con violencia en vía pública;2020;52
Valladolid;5.3.1.-Robos con violencia en vía pública;2019;66
Valladolid;5.3.1.-Robos con violencia en vía pública;2018;63
Valladolid;5.3.2.-Robos con violencia en viviendas;2024;6
Valladolid;5.3.2.-Robos con violencia en viviendas;2023;13
Valladolid;5.3.2.-Robos con violencia en viviendas;2022;7
Valladolid;5.3.2.-Robos con violencia en viviendas;2021;23
Valladolid;5.3.2.-Robos con violencia en viviendas;2020;4
Valladolid;5.3.2.-Robos con violencia en viviendas;2019;7
Valladolid;5.3.2.-Robos con violencia en viviendas;2018;11
Valladolid;5.3.3.-Robos con violencia en establecimientos;2024;49
Valladolid;5.3.3.-Robos con violencia en establecimientos;2023;54
Valladolid;5.3.3.-Robos con violencia en establecimientos;2022;36
Valladolid;5.3.3.-Robos con violencia en establecimientos;2021;23
Valladolid;5.3.3.-Robos con violencia en establecimientos;2020;8
Valladolid;5.3.3.-Robos con violencia en establecimientos;2019;15
Valladolid;5.3.3.-Robos con violencia en establecimientos;2018;21
Valladolid;5.4.-Sustracción de vehículos;2024;19
Valladolid;5.4.-Sustracción de vehículos;2023;21
Valladolid;5.4.-Sustracción de vehículos;2022;21
Valladolid;5.4.-Sustracción de vehículos;2021;17
Valladolid;5.4.-Sustracción de vehículos;2020;15
Valladolid;5.4.-Sustracción de vehículos;2019;13
Valladolid;5.4.-Sustracción de vehículos;2018;17
Valladolid;5.5.-Estafas;2024;212
Valladolid;5.5.-Estafas;2023;180
Valladolid;5.5.-Estafas;2022;141
Valladolid;5.5.-Estafas;2021;141
Valladolid;5.5.-Estafas;2020;161
Valladolid;5.5.-Estafas;2019;171
Valladolid;5.5.-Estafas;2018;162
Valladolid;5.5.1.-Estafas informáticas;2024;110
Valladolid;5.5.1.-Estafas informáticas;2023;119
Valladolid;5.5.1.-Estafas informáticas;2022;70
Valladolid;5.5.1.-Estafas informáticas;2021;80
Valladolid;5.5.1.-Estafas informáticas;2020;71
Valladolid;5.5.1.-Estafas informáticas;2019;42
Valladolid;5.5.1.-Estafas informáticas;2018;36
Valladolid;5.6.-Daños;2024;96
Valladolid;5.6.-Daños;2023;91
Valladolid;5.6.-Daños;2022;82
Valladolid;5.6.-Daños;2021;92
