Provincias;Tipología penal;periodo;Total
Palmas (Las);5.3.3.-Robos con violencia en establecimientos;2019;115
Palmas (Las);5.3.3.-Robos con violencia en establecimientos;2018;139
Palmas (Las);5.4.-Sustracción de vehículos;2024;709
Palmas (Las);5.4.-Sustracción de vehículos;2023;744
Palmas (Las);5.4.-Sustracción de vehículos;2022;713
Palmas (Las);5.4.-Sustracción de vehículos;2021;569
Palmas (Las);5.4.-Sustracción de vehículos;2020;537
Palmas (Las);5.4.-Sustracción de vehículos;2019;656
Palmas (Las);5.4.-Sustracción de vehículos;2018;593
Palmas (Las);5.5.-Estafas;2024;10.580
Palmas (Las);5.5.-Estafas;2023;11.143
Palmas (Las);5.5.-Estafas;2022;9.643
Palmas (Las);5.5.-Estafas;2021;7.840
Palmas (Las);5.5.-Estafas;2020;11.238
Palmas (Las);5.5.-Estafas;2019;8.880
Palmas (Las);5.5.-Estafas;2018;6.374
Palmas (Las);5.5.1.-Estafas informáticas;2024;8.401
Palmas (Las);5.5.1.-Estafas informáticas;2023;9.152
Palmas (Las);5.5.1.-Estafas informáticas;2022;6.853
Palmas (Las);5.5.1.-Estafas informáticas;2021;5.538
Palmas (Las);5.5.1.-Estafas informáticas;2020;7.896
Palmas (Las);5.5.1.-Estafas informáticas;2019;4.182
Palmas (Las);5.5.1.-Estafas informáticas;2018;2.287
Palmas (Las);5.6.-Daños;2024;4.259
Palmas (Las);5.6.-Daños;2023;4.205
Palmas (Las);5.6.-Daños;2022;4.503
Palmas (Las);5.6.-Daños;2021;4.433
Palmas (Las);5.6.-Daños;2020;4.001
Palmas (Las);5.6.-Daños;2019;4.560
Palmas (Las);5.6.-Daños;2018;4.238
Palmas (Las);5.7.-Contra la propiedad intelectual/industrial;2024;35
Palmas (Las);5.7.-Contra la propiedad intelectual/industrial;2023;37
Palmas (Las);5.7.-Contra la propiedad intelectual/industrial;2022;55
Palmas (Las);5.7.-Contra la propiedad intelectual/industrial;2021;15
Palmas (Las);5.7.-Contra la propiedad intelectual/industrial;2020;27
Palmas (Las);5.7.-Contra la propiedad intelectual/industrial;2019;82
Palmas (Las);5.7.-Contra la propiedad intelectual/industrial;2018;64
Palmas (Las);5.8.-Blanqueo de capitales;2024;13
Palmas (Las);5.8.-Blanqueo de capitales;2023;9
Palmas (Las);5.8.-Blanqueo de capitales;2022;7
Palmas (Las);5.8.-Blanqueo de capitales;2021;10
Palmas (Las);5.8.-Blanqueo de capitales;2020;5
Palmas (Las);5.8.-Blanqueo de capitales;2019;9
Palmas (Las);5.8.-Blanqueo de capitales;2018;10
Palmas (Las);5.9.-Otros contra el patrimonio;2024;1.643
Palmas (Las);5.9.-Otros contra el patrimonio;2023;1.613
Palmas (Las);5.9.-Otros contra el patrimonio;2022;1.423
Palmas (Las);5.9.-Otros contra el patrimonio;2021;1.165
Palmas (Las);5.9.-Otros contra el patrimonio;2020;1.396
Palmas (Las);5.9.-Otros contra el patrimonio;2019;1.628
Palmas (Las);5.9.-Otros contra el patrimonio;2018;1.556
Palmas (Las);6. SEGURIDAD COLECTIVA;2024;1.770
Palmas (Las);6. SEGURIDAD COLECTIVA;2023;1.701
Palmas (Las);6. SEGURIDAD COLECTIVA;2022;1.779
Palmas (Las);6. SEGURIDAD COLECTIVA;2021;1.552
Palmas (Las);6. SEGURIDAD COLECTIVA;2020;1.494
Palmas (Las);6. SEGURIDAD COLECTIVA;2019;1.807
Palmas (Las);6. SEGURIDAD COLECTIVA;2018;1.684
Palmas (Las);6.1.-Tráfico de drogas;2024;379
Palmas (Las);6.1.-Tráfico de drogas;2023;404
Palmas (Las);6.1.-Tráfico de drogas;2022;483
Palmas (Las);6.1.-Tráfico de drogas;2021;333
Palmas (Las);6.1.-Tráfico de drogas;2020;317
Palmas (Las);6.1.-Tráfico de drogas;2019;379
Palmas (Las);6.1.-Tráfico de drogas;2018;379
Palmas (Las);6.2.-Contra la seguridad vial;2024;1.284
Palmas (Las);6.2.-Contra la seguridad vial;2023;1.201
Palmas (Las);6.2.-Contra la seguridad vial;2022;1.228
Palmas (Las);6.2.-Contra la seguridad vial;2021;1.178
Palmas (Las);6.2.-Contra la seguridad vial;2020;1.131
Palmas (Las);6.2.-Contra la seguridad vial;2019;1.394
Palmas (Las);6.2.-Contra la seguridad vial;2018;1.243
Palmas (Las);6.3.-Otros contra la seguridad colectiva;2024;107
Palmas (Las);6.3.-Otros contra la seguridad colectiva;2023;96
Palmas (Las);6.3.-Otros contra la seguridad colectiva;2022;68
Palmas (Las);6.3.-Otros contra la seguridad colectiva;2021;41
Palmas (Las);6.3.-Otros contra la seguridad colectiva;2020;46
Palmas (Las);6.3.-Otros contra la seguridad colectiva;2019;34
Palmas (Las);6.3.-Otros contra la seguridad colectiva;2018;62
Palmas (Las);7. FALSEDADES;2024;810
Palmas (Las);7. FALSEDADES;2023;706
Palmas (Las);7. FALSEDADES;2022;703
Palmas (Las);7. FALSEDADES;2021;628
Palmas (Las);7. FALSEDADES;2020;558
Palmas (Las);7. FALSEDADES;2019;739
Palmas (Las);7. FALSEDADES;2018;434
Palmas (Las);8. ADMÓN. PÚBLICA;2024;19
Palmas (Las);8. ADMÓN. PÚBLICA;2023;18
Palmas (Las);8. ADMÓN. PÚBLICA;2022;12
Palmas (Las);8. ADMÓN. PÚBLICA;2021;25
Palmas (Las);8. ADMÓN. PÚBLICA;2020;9
Palmas (Las);8. ADMÓN. PÚBLICA;2019;9
Palmas (Las);8. ADMÓN. PÚBLICA;2018;10
Palmas (Las);9. ADMÓN. JUSTICIA;2024;1.354
Palmas (Las);9. ADMÓN. JUSTICIA;2023;1.290
Palmas (Las);9. ADMÓN. JUSTICIA;2022;1.178
Palmas (Las);9. ADMÓN. JUSTICIA;2021;1.006
Palmas (Las);9. ADMÓN. JUSTICIA;2020;988
Palmas (Las);9. ADMÓN. JUSTICIA;2019;1.023
Palmas (Las);9. ADMÓN. JUSTICIA;2018;841
Palmas (Las);10. ORDEN PÚBLICO;2024;654
Palmas (Las);10. ORDEN PÚBLICO;2023;592
Palmas (Las);10. ORDEN PÚBLICO;2022;478
Palmas (Las);10. ORDEN PÚBLICO;2021;630
Palmas (Las);10. ORDEN PÚBLICO;2020;776
Palmas (Las);10. ORDEN PÚBLICO;2019;511
Palmas (Las);10. ORDEN PÚBLICO;2018;447
Palmas (Las);11. LEGISLACIÓN ESPECIAL;2024;3
Palmas (Las);11. LEGISLACIÓN ESPECIAL;2023;3
Palmas (Las);11. LEGISLACIÓN ESPECIAL;2022;0
Palmas (Las);11. LEGISLACIÓN ESPECIAL;2021;1
Palmas (Las);11. LEGISLACIÓN ESPECIAL;2020;0
Palmas (Las);11. LEGISLACIÓN ESPECIAL;2019;10
Palmas (Las);11. LEGISLACIÓN ESPECIAL;2018;0
Palmas (Las);12. OTRAS INFRACCIONES PENALES;2024;415
Palmas (Las);12. OTRAS INFRACCIONES PENALES;2023;428
Palmas (Las);12. OTRAS INFRACCIONES PENALES;2022;471
Palmas (Las);12. OTRAS INFRACCIONES PENALES;2021;388
Palmas (Las);12. OTRAS INFRACCIONES PENALES;2020;335
Palmas (Las);12. OTRAS INFRACCIONES PENALES;2019;307
Palmas (Las);12. OTRAS INFRACCIONES PENALES;2018;258
Palmas (Las);TOTAL INFRACCIONES PENALES;2024;55.912
Palmas (Las);TOTAL INFRACCIONES PENALES;2023;56.626
Palmas (Las);TOTAL INFRACCIONES PENALES;2022;52.816
Palmas (Las);TOTAL INFRACCIONES PENALES;2021;46.446
Palmas (Las);TOTAL INFRACCIONES PENALES;2020;48.146
Palmas (Las);TOTAL INFRACCIONES PENALES;2019;52.755
Palmas (Las);TOTAL INFRACCIONES PENALES;2018;48.868
Pontevedra;1. CONTRA LAS PERSONAS;2024;3.670
Pontevedra;1. CONTRA LAS PERSONAS;2023;3.697
Pontevedra;1. CONTRA LAS PERSONAS;2022;3.488
Pontevedra;1. CONTRA LAS PERSONAS;2021;3.069
Pontevedra;1. CONTRA LAS PERSONAS;2020;2.936
Pontevedra;1. CONTRA LAS PERSONAS;2019;3.133
Pontevedra;1. CONTRA LAS PERSONAS;2018;3.075
Pontevedra;1.1.-Homicidios dolosos/asesinatos;2024;25
Pontevedra;1.1.-Homicidios dolosos/asesinatos;2023;27
Pontevedra;1.1.-Homicidios dolosos/asesinatos;2022;16
Pontevedra;1.1.-Homicidios dolosos/asesinatos;2021;15
Pontevedra;1.1.-Homicidios dolosos/asesinatos;2020;19
Pontevedra;1.1.-Homicidios dolosos/asesinatos;2019;18
Pontevedra;1.1.-Homicidios dolosos/asesinatos;2018;5
Pontevedra;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;8
Pontevedra;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;5
Pontevedra;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;5
Pontevedra;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;6
Pontevedra;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;5
Pontevedra;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;7
Pontevedra;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;1
Pontevedra;1.2.-Lesiones;2024;2.149
Pontevedra;1.2.-Lesiones;2023;2.091
Pontevedra;1.2.-Lesiones;2022;2.116
Pontevedra;1.2.-Lesiones;2021;1.839
Pontevedra;1.2.-Lesiones;2020;1.659
Pontevedra;1.2.-Lesiones;2019;1.925
Pontevedra;1.2.-Lesiones;2018;1.916
Pontevedra;1.3.-Malos tratos ámbito familiar;2024;1.286
Pontevedra;1.3.-Malos tratos ámbito familiar;2023;1.425
Pontevedra;1.3.-Malos tratos ámbito familiar;2022;1.257
Pontevedra;1.3.-Malos tratos ámbito familiar;2021;1.136
Pontevedra;1.3.-Malos tratos ámbito familiar;2020;1.192
Pontevedra;1.3.-Malos tratos ámbito familiar;2019;1.107
Pontevedra;1.3.-Malos tratos ámbito familiar;2018;1.071
Pontevedra;1.4.-Otros contra las personas;2024;210
Pontevedra;1.4.-Otros contra las personas;2023;154
Pontevedra;1.4.-Otros contra las personas;2022;99
Pontevedra;1.4.-Otros contra las personas;2021;79
Pontevedra;1.4.-Otros contra las personas;2020;66
Pontevedra;1.4.-Otros contra las personas;2019;83
Pontevedra;1.4.-Otros contra las personas;2018;83
Pontevedra;2. CONTRA LA LIBERTAD;2024;2.990
Pontevedra;2. CONTRA LA LIBERTAD;2023;3.056
Pontevedra;2. CONTRA LA LIBERTAD;2022;2.626
Pontevedra;2. CONTRA LA LIBERTAD;2021;2.576
Pontevedra;2. CONTRA LA LIBERTAD;2020;2.299
Pontevedra;2. CONTRA LA LIBERTAD;2019;2.197
Pontevedra;2. CONTRA LA LIBERTAD;2018;2.204
Pontevedra;2.1.-Malos tratos habituales en el ámbito familiar;2024;162
Pontevedra;2.1.-Malos tratos habituales en el ámbito familiar;2023;168
Pontevedra;2.1.-Malos tratos habituales en el ámbito familiar;2022;145
Pontevedra;2.1.-Malos tratos habituales en el ámbito familiar;2021;127
Pontevedra;2.1.-Malos tratos habituales en el ámbito familiar;2020;126
Pontevedra;2.1.-Malos tratos habituales en el ámbito familiar;2019;171
Pontevedra;2.1.-Malos tratos habituales en el ámbito familiar;2018;145
Pontevedra;2.2.-Otros contra la libertad;2024;2.828
Pontevedra;2.2.-Otros contra la libertad;2023;2.888
Pontevedra;2.2.-Otros contra la libertad;2022;2.481
Pontevedra;2.2.-Otros contra la libertad;2021;2.449
Pontevedra;2.2.-Otros contra la libertad;2020;2.173
Pontevedra;2.2.-Otros contra la libertad;2019;2.026
Pontevedra;2.2.-Otros contra la libertad;2018;2.059
Pontevedra;3. LIBERTAD SEXUAL;2024;364
Pontevedra;3. LIBERTAD SEXUAL;2023;332
Pontevedra;3. LIBERTAD SEXUAL;2022;251
Pontevedra;3. LIBERTAD SEXUAL;2021;298
Pontevedra;3. LIBERTAD SEXUAL;2020;226
Pontevedra;3. LIBERTAD SEXUAL;2019;251
Pontevedra;3. LIBERTAD SEXUAL;2018;202
Pontevedra;3.1.-Agresión sexual;2024;211
Pontevedra;3.1.-Agresión sexual;2023;195
Pontevedra;3.1.-Agresión sexual;2022;163
Pontevedra;3.1.-Agresión sexual;2021;178
Pontevedra;3.1.-Agresión sexual;2020;129
Pontevedra;3.1.-Agresión sexual;2019;142
Pontevedra;3.1.-Agresión sexual;2018;136
Pontevedra;3.2.-Agresión sexual con penetración;2024;86
Pontevedra;3.2.-Agresión sexual con penetración;2023;76
Pontevedra;3.2.-Agresión sexual con penetración;2022;46
Pontevedra;3.2.-Agresión sexual con penetración;2021;62
Pontevedra;3.2.-Agresión sexual con penetración;2020;47
Pontevedra;3.2.-Agresión sexual con penetración;2019;59
Pontevedra;3.2.-Agresión sexual con penetración;2018;38
Pontevedra;3.3.-Corrupción de menores o incapacitados;2024;4
Pontevedra;3.3.-Corrupción de menores o incapacitados;2023;5
Pontevedra;3.3.-Corrupción de menores o incapacitados;2022;7
Pontevedra;3.3.-Corrupción de menores o incapacitados;2021;2
Pontevedra;3.3.-Corrupción de menores o incapacitados;2020;2
Pontevedra;3.3.-Corrupción de menores o incapacitados;2019;6
Pontevedra;3.3.-Corrupción de menores o incapacitados;2018;1
Pontevedra;3.4.-Pornografía de menores;2024;14
Pontevedra;3.4.-Pornografía de menores;2023;17
Pontevedra;3.4.-Pornografía de menores;2022;7
Pontevedra;3.4.-Pornografía de menores;2021;11
Pontevedra;3.4.-Pornografía de menores;2020;13
Pontevedra;3.4.-Pornografía de menores;2019;15
Pontevedra;3.4.-Pornografía de menores;2018;8
Pontevedra;3.5.-Otros contra la libertad sexual;2024;49
Pontevedra;3.5.-Otros contra la libertad sexual;2023;39
Pontevedra;3.5.-Otros contra la libertad sexual;2022;28
Pontevedra;3.5.-Otros contra la libertad sexual;2021;45
Pontevedra;3.5.-Otros contra la libertad sexual;2020;35
Pontevedra;3.5.-Otros contra la libertad sexual;2019;29
Pontevedra;3.5.-Otros contra la libertad sexual;2018;19
Pontevedra;4. RELACIONES FAMILIARES;2024;87
Pontevedra;4. RELACIONES FAMILIARES;2023;96
Pontevedra;4. RELACIONES FAMILIARES;2022;72
Pontevedra;4. RELACIONES FAMILIARES;2021;61
Pontevedra;4. RELACIONES FAMILIARES;2020;67
Pontevedra;4. RELACIONES FAMILIARES;2019;81
Pontevedra;4. RELACIONES FAMILIARES;2018;71
Pontevedra;5. PATRIMONIO;2024;23.162
Pontevedra;5. PATRIMONIO;2023;23.062
Pontevedra;5. PATRIMONIO;2022;24.577
Pontevedra;5. PATRIMONIO;2021;22.126
Pontevedra;5. PATRIMONIO;2020;18.664
Pontevedra;5. PATRIMONIO;2019;20.066
Pontevedra;5. PATRIMONIO;2018;19.279
Pontevedra;5.1.-Hurtos;2024;6.712
Pontevedra;5.1.-Hurtos;2023;6.855
Pontevedra;5.1.-Hurtos;2022;6.694
Pontevedra;5.1.-Hurtos;2021;4.749
Pontevedra;5.1.-Hurtos;2020;4.188
Pontevedra;5.1.-Hurtos;2019;6.524
Pontevedra;5.1.-Hurtos;2018;7.182
Pontevedra;5.2.-Robos con fuerza en las cosas;2024;2.729
Pontevedra;5.2.-Robos con fuerza en las cosas;2023;2.994
Pontevedra;5.2.-Robos con fuerza en las cosas;2022;2.909
Pontevedra;5.2.-Robos con fuerza en las cosas;2021;2.159
Pontevedra;5.2.-Robos con fuerza en las cosas;2020;2.630
Pontevedra;5.2.-Robos con fuerza en las cosas;2019;3.867
Pontevedra;5.2.-Robos con fuerza en las cosas;2018;3.465
Pontevedra;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;971
Pontevedra;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;954
Pontevedra;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;1.008
Pontevedra;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;713
Pontevedra;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;817
Pontevedra;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;1.087
Pontevedra;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;863
Pontevedra;5.2.2.-Robos con fuerza en viviendas;2024;734
Pontevedra;5.2.2.-Robos con fuerza en viviendas;2023;845
Pontevedra;5.2.2.-Robos con fuerza en viviendas;2022;978
Pontevedra;5.2.2.-Robos con fuerza en viviendas;2021;786
Pontevedra;5.2.2.-Robos con fuerza en viviendas;2020;877
Pontevedra;5.2.2.-Robos con fuerza en viviendas;2019;1.122
Pontevedra;5.2.2.-Robos con fuerza en viviendas;2018;1.225
Pontevedra;5.2.3.-Robos con fuerza en establecimientos;2024;543
Pontevedra;5.2.3.-Robos con fuerza en establecimientos;2023;656
Pontevedra;5.2.3.-Robos con fuerza en establecimientos;2022;456
Pontevedra;5.2.3.-Robos con fuerza en establecimientos;2021;303
Pontevedra;5.2.3.-Robos con fuerza en establecimientos;2020;520
Pontevedra;5.2.3.-Robos con fuerza en establecimientos;2019;1.026
Pontevedra;5.2.3.-Robos con fuerza en establecimientos;2018;763
Pontevedra;5.3.-Robos con violencia o intimidación;2024;340
Pontevedra;5.3.-Robos con violencia o intimidación;2023;329
Pontevedra;5.3.-Robos con violencia o intimidación;2022;305
Pontevedra;5.3.-Robos con violencia o intimidación;2021;213
Pontevedra;5.3.-Robos con violencia o intimidación;2020;258
Pontevedra;5.3.-Robos con violencia o intimidación;2019;332
Pontevedra;5.3.-Robos con violencia o intimidación;2018;375
Pontevedra;5.3.1.-Robos con violencia en vía pública;2024;163
Pontevedra;5.3.1.-Robos con violencia en vía pública;2023;150
Pontevedra;5.3.1.-Robos con violencia en vía pública;2022;158
Pontevedra;5.3.1.-Robos con violencia en vía pública;2021;115
Pontevedra;5.3.1.-Robos con violencia en vía pública;2020;109
Pontevedra;5.3.1.-Robos con violencia en vía pública;2019;155
Pontevedra;5.3.1.-Robos con violencia en vía pública;2018;201
Pontevedra;5.3.2.-Robos con violencia en viviendas;2024;46
Pontevedra;5.3.2.-Robos con violencia en viviendas;2023;33
Pontevedra;5.3.2.-Robos con violencia en viviendas;2022;27
Pontevedra;5.3.2.-Robos con violencia en viviendas;2021;15
Pontevedra;5.3.2.-Robos con violencia en viviendas;2020;28
Pontevedra;5.3.2.-Robos con violencia en viviendas;2019;41
Pontevedra;5.3.2.-Robos con violencia en viviendas;2018;49
Pontevedra;5.3.3.-Robos con violencia en establecimientos;2024;96
Pontevedra;5.3.3.-Robos con violencia en establecimientos;2023;109
Pontevedra;5.3.3.-Robos con violencia en establecimientos;2022;92
Pontevedra;5.3.3.-Robos con violencia en establecimientos;2021;66
Pontevedra;5.3.3.-Robos con violencia en establecimientos;2020;88
Pontevedra;5.3.3.-Robos con violencia en establecimientos;2019;85
Pontevedra;5.3.3.-Robos con violencia en establecimientos;2018;85
Pontevedra;5.4.-Sustracción de vehículos;2024;270
Pontevedra;5.4.-Sustracción de vehículos;2023;314
Pontevedra;5.4.-Sustracción de vehículos;2022;287
Pontevedra;5.4.-Sustracción de vehículos;2021;214
Pontevedra;5.4.-Sustracción de vehículos;2020;228
Pontevedra;5.4.-Sustracción de vehículos;2019;331
Pontevedra;5.4.-Sustracción de vehículos;2018;318
Pontevedra;5.5.-Estafas;2024;8.390
Pontevedra;5.5.-Estafas;2023;8.053
Pontevedra;5.5.-Estafas;2022;9.902
Pontevedra;5.5.-Estafas;2021;10.750
Pontevedra;5.5.-Estafas;2020;7.611
Pontevedra;5.5.-Estafas;2019;4.944
Pontevedra;5.5.-Estafas;2018;3.809
Pontevedra;5.5.1.-Estafas informáticas;2024;7.701
Pontevedra;5.5.1.-Estafas informáticas;2023;7.379
Pontevedra;5.5.1.-Estafas informáticas;2022;7.034
Pontevedra;5.5.1.-Estafas informáticas;2021;7.775
Pontevedra;5.5.1.-Estafas informáticas;2020;4.588
Pontevedra;5.5.1.-Estafas informáticas;2019;3.204
Pontevedra;5.5.1.-Estafas informáticas;2018;1.618
Pontevedra;5.6.-Daños;2024;3.733
Pontevedra;5.6.-Daños;2023;3.761
Pontevedra;5.6.-Daños;2022;3.848
Pontevedra;5.6.-Daños;2021;3.451
Pontevedra;5.6.-Daños;2020;3.136
Pontevedra;5.6.-Daños;2019;3.423
Pontevedra;5.6.-Daños;2018;3.482
Pontevedra;5.7.-Contra la propiedad intelectual/industrial;2024;20
Pontevedra;5.7.-Contra la propiedad intelectual/industrial;2023;19
Pontevedra;5.7.-Contra la propiedad intelectual/industrial;2022;20
Pontevedra;5.7.-Contra la propiedad intelectual/industrial;2021;13
Pontevedra;5.7.-Contra la propiedad intelectual/industrial;2020;14
Pontevedra;5.7.-Contra la propiedad intelectual/industrial;2019;66
Pontevedra;5.7.-Contra la propiedad intelectual/industrial;2018;42
Pontevedra;5.8.-Blanqueo de capitales;2024;9
Pontevedra;5.8.-Blanqueo de capitales;2023;4
Pontevedra;5.8.-Blanqueo de capitales;2022;5
Pontevedra;5.8.-Blanqueo de capitales;2021;0
Pontevedra;5.8.-Blanqueo de capitales;2020;6
Pontevedra;5.8.-Blanqueo de capitales;2019;2
Pontevedra;5.8.-Blanqueo de capitales;2018;3
Pontevedra;5.9.-Otros contra el patrimonio;2024;959
Pontevedra;5.9.-Otros contra el patrimonio;2023;733
Pontevedra;5.9.-Otros contra el patrimonio;2022;607
Pontevedra;5.9.-Otros contra el patrimonio;2021;577
Pontevedra;5.9.-Otros contra el patrimonio;2020;593
Pontevedra;5.9.-Otros contra el patrimonio;2019;577
Pontevedra;5.9.-Otros contra el patrimonio;2018;603
Pontevedra;6. SEGURIDAD COLECTIVA;2024;1.523
Pontevedra;6. SEGURIDAD COLECTIVA;2023;1.775
Pontevedra;6. SEGURIDAD COLECTIVA;2022;1.889
Pontevedra;6. SEGURIDAD COLECTIVA;2021;1.536
Pontevedra;6. SEGURIDAD COLECTIVA;2020;1.514
Pontevedra;6. SEGURIDAD COLECTIVA;2019;1.920
Pontevedra;6. SEGURIDAD COLECTIVA;2018;1.875
Pontevedra;6.1.-Tráfico de drogas;2024;239
Pontevedra;6.1.-Tráfico de drogas;2023;235
Pontevedra;6.1.-Tráfico de drogas;2022;251
Pontevedra;6.1.-Tráfico de drogas;2021;234
Pontevedra;6.1.-Tráfico de drogas;2020;290
Pontevedra;6.1.-Tráfico de drogas;2019;248
Pontevedra;6.1.-Tráfico de drogas;2018;182
Pontevedra;6.2.-Contra la seguridad vial;2024;1.246
Pontevedra;6.2.-Contra la seguridad vial;2023;1.491
Pontevedra;6.2.-Contra la seguridad vial;2022;1.588
Pontevedra;6.2.-Contra la seguridad vial;2021;1.253
Pontevedra;6.2.-Contra la seguridad vial;2020;1.198
Pontevedra;6.2.-Contra la seguridad vial;2019;1.645
Pontevedra;6.2.-Contra la seguridad vial;2018;1.664
Pontevedra;6.3.-Otros contra la seguridad colectiva;2024;38
Pontevedra;6.3.-Otros contra la seguridad colectiva;2023;49
